ReturnID,OrderID,CustomerID,ReturnDate,Reason,RefundAmount,RestockingFee,Country,Region
RET001577,ORD00005314,CUST004590,19/05/2025,Not as described,135.36,0.98,India,South
RET001578,ORD00024360,CUST000830,14/12/2023,Not as described,61.25,5.75,UK,West
RET001579,ORD00041270,CUST001374,19/09/2021,Quality issue,284.47,34.46,USA,East
RET001580,ORD00045976,CUST002678,21/02/2020,Not as described,28.26,3.49,France,West
RET001581,ORD00014474,CUST000709,02/02/2023,Damage in shipping,29.64,1.77,Canada,East
RET001582,ORD00031876,CUST001882,06/10/2022,Defective,21.41,2.74,Canada,East
RET001583,ORD00037442,CUST003715,07/09/2021,Quality issue,3,0.35,Australia,Central
RET001584,ORD00042322,CUST003997,05/02/2023,Quality issue,277.55,19.92,Japan,Central
RET001585,ORD00026435,CUST002926,21/08/2022,Quality issue,39.13,2.6,India,North
RET001586,ORD00036278,CUST000365,11/02/2021,Defective,94.8,15.91,Canada,North
RET001587,ORD00017516,CUST002581,02/05/2026,Changed mind,225.85,1.15,Canada,West
RET001588,ORD00030805,CUST002203,22/11/2025,Defective,110.36,15.44,Germany,East
RET001589,ORD00025881,CUST003839,24/10/2020,Better price found,195.29,13.88,UK,East
RET001590,ORD00042936,CUST003332,19/05/2020,Defective,44.48,2.96,Canada,East
RET001591,ORD00002130,CUST002292,19/01/2025,Quality issue,113.04,6.19,Japan,North
RET001592,ORD00044907,CUST004491,14/03/2020,Changed mind,45.28,3.39,USA,South
RET001593,ORD00037822,CUST004680,21/03/2022,Better price found,85.35,5.83,UK,West
RET001594,ORD00013911,CUST000270,10/05/2025,No longer needed,399.22,57.2,Germany,West
RET001595,ORD00029669,CUST000048,19/03/2021,No longer needed,155.31,13.42,UK,East
RET001596,ORD00046947,CUST000571,24/12/2024,Defective,804.9,27.84,Australia,Central
RET001597,ORD00009665,CUST003840,09/05/2020,Defective,61.73,3.56,Canada,West
RET001598,ORD00008892,CUST002145,28/02/2024,Quality issue,128.91,5.24,India,Central
RET001599,ORD00022325,CUST000562,06/05/2026,Damage in shipping,231.65,18.54,Japan,Central
RET001600,ORD00041376,CUST003011,11/07/2020,Better price found,3.65,0.67,France,West
RET001601,ORD00046584,CUST003739,24/09/2024,Damage in shipping,196.9,7.8,UK,West
RET001602,ORD00047258,CUST001974,12/04/2026,Quality issue,1103.45,59.5,France,North
RET001603,ORD00042684,CUST001313,03/09/2026,Damage in shipping,126.1,18.95,Canada,North
RET001604,ORD00035638,CUST004456,11/12/2022,Better price found,110.36,12.49,Germany,East
RET001605,ORD00002662,CUST000601,07/12/2021,Changed mind,277.67,41.87,Canada,North
RET001606,ORD00025123,CUST000247,24/05/2022,No longer needed,7.78,0.88,Australia,West
RET001607,ORD00025870,CUST002837,11/04/2020,No longer needed,43.25,6.95,India,South
RET001608,ORD00039337,CUST001108,14/06/2020,Changed mind,89.08,2.69,Australia,North
RET001609,ORD00000168,CUST000733,01/12/2020,Defective,44.55,1.24,UK,West
RET001610,ORD00019946,CUST003144,21/08/2020,Not as described,110.93,0.66,USA,Central
RET001611,ORD00023115,CUST000070,24/01/2021,Better price found,0.23,0.01,Japan,Central
RET001612,ORD00023594,CUST002093,07/05/2026,Better price found,136.95,16.25,Japan,South
RET001613,ORD00021014,CUST003249,29/09/2025,No longer needed,473.84,47.79,France,Central
RET001614,ORD00023681,CUST002886,05/11/2022,Changed mind,22.11,0.7,Canada,North
RET001615,ORD00038382,CUST002706,09/09/2026,Damage in shipping,172.9,3.91,France,West
RET001616,ORD00011295,CUST001538,18/02/2026,Quality issue,80.46,6.68,France,East
RET001617,ORD00009193,CUST000273,05/07/2025,Not as described,101.47,12.54,India,East
RET001618,ORD00017976,CUST004123,26/04/2020,Quality issue,4.31,0.42,France,South
RET001619,ORD00006411,CUST003492,09/04/2021,Quality issue,22.93,2.31,Canada,East
RET001620,ORD00025715,CUST000869,02/10/2021,Quality issue,6.87,0.7,Australia,North
RET001621,ORD00036341,CUST000806,03/01/2023,Quality issue,78.59,15.6,Australia,East
RET001622,ORD00043827,CUST001402,27/03/2020,Quality issue,79.35,4.41,UK,East
RET001623,ORD00032450,CUST000707,24/12/2025,Quality issue,157.97,4.95,USA,South
RET001624,ORD00022854,CUST002522,30/10/2025,Damage in shipping,308.83,9.58,USA,East
RET001625,ORD00040651,CUST000597,12/01/2027,No longer needed,632.9,84.62,Australia,South
RET001626,ORD00026430,CUST000987,24/12/2025,Wrong item,210.62,28.9,UK,East
RET001627,ORD00020365,CUST001164,12/02/2020,Better price found,275.31,13.24,Japan,West
RET001628,ORD00038191,CUST000949,03/01/2026,Wrong item,531.95,55.06,UK,East
RET001629,ORD00011172,CUST000834,21/02/2022,Quality issue,2.36,0.4,Canada,West
RET001630,ORD00000569,CUST000655,15/07/2026,Wrong item,202.88,25.6,Canada,South
RET001631,ORD00000511,CUST000173,24/03/2023,Defective,241.31,5.49,Japan,East
RET001632,ORD00030351,CUST002622,31/07/2025,Changed mind,80.29,11.29,France,East
RET001633,ORD00029129,CUST000965,19/10/2020,Damage in shipping,189.36,30.41,Japan,West
RET001634,ORD00038983,CUST004631,04/11/2025,Damage in shipping,230.49,7.49,Japan,North
RET001635,ORD00031132,CUST003474,17/10/2026,Changed mind,84.54,3.19,Canada,South
RET001636,ORD00045569,CUST001236,06/07/2024,Better price found,10.84,1.46,UK,South
RET001637,ORD00032127,CUST001607,05/10/2022,No longer needed,78.5,7.6,Canada,North
RET001638,ORD00003399,CUST004630,02/03/2020,Defective,30.07,0.02,Australia,South
RET001639,ORD00034266,CUST000979,22/10/2021,Not as described,83.17,11.1,Germany,North
RET001640,ORD00039179,CUST003466,05/06/2022,No longer needed,7.73,0.97,Australia,East
RET001641,ORD00049604,CUST004630,20/03/2020,Better price found,85.45,12.07,Australia,South
RET001642,ORD00024636,CUST002075,24/10/2021,No longer needed,72.45,7.05,Canada,North
RET001643,ORD00025272,CUST004925,18/08/2026,Changed mind,446.14,69.04,Canada,North
RET001644,ORD00001666,CUST004776,19/10/2025,Better price found,102.01,15.47,UK,South
RET001645,ORD00023877,CUST000874,03/10/2020,Wrong item,61.79,7.83,France,South
RET001646,ORD00005334,CUST002797,09/07/2025,Defective,154.04,3.9,Japan,East
RET001647,ORD00007272,CUST001775,12/04/2023,Quality issue,121.96,10.42,Japan,Central
RET001648,ORD00018813,CUST000419,04/06/2020,No longer needed,165.28,20.48,Canada,South
RET001649,ORD00001037,CUST000622,11/11/2023,Damage in shipping,635.91,38.65,Germany,South
RET001650,ORD00035708,CUST002068,27/07/2024,No longer needed,86.14,0.28,UK,East
RET001651,ORD00038190,CUST003469,27/09/2020,Defective,13.98,0.49,Japan,West
RET001652,ORD00025991,CUST003991,15/07/2020,Changed mind,1.05,0.12,UK,North
RET001653,ORD00010531,CUST003596,05/04/2020,Damage in shipping,64.01,5.02,France,East
RET001654,ORD00000690,CUST004431,25/02/2026,Damage in shipping,96.8,9.45,Japan,North
RET001655,ORD00002684,CUST000469,29/12/2021,Changed mind,79.69,5.64,UK,North
RET001656,ORD00037947,CUST003140,24/01/2026,Not as described,661.81,27.51,UK,South
RET001657,ORD00041675,CUST002148,18/01/2026,Not as described,97.73,5.34,Germany,Central
RET001658,ORD00022174,CUST001092,28/05/2025,Not as described,24.75,0.7,Australia,West
RET001659,ORD00032194,CUST003438,30/06/2026,Not as described,995.62,83.81,UK,North
RET001660,ORD00042905,CUST001583,27/10/2022,Not as described,120.65,18.2,Canada,South
RET001661,ORD00011623,CUST002784,17/08/2023,Damage in shipping,77.07,7.72,USA,South
RET001662,ORD00024688,CUST001873,17/09/2020,No longer needed,7.61,0.05,Germany,Central
RET001663,ORD00024824,CUST000723,31/05/2021,No longer needed,42.5,4.29,USA,South
RET001664,ORD00040095,CUST000426,22/09/2023,No longer needed,58.94,7.05,USA,East
RET001665,ORD00009815,CUST000426,05/04/2022,Damage in shipping,64.95,10.23,USA,East
RET001666,ORD00044799,CUST003360,05/12/2025,Better price found,713.82,94.37,Japan,Central
RET001667,ORD00027644,CUST002359,20/11/2021,Not as described,312.78,23.7,India,North
RET001668,ORD00040816,CUST003342,02/10/2023,Defective,126.93,5.71,UK,North
RET001669,ORD00020002,CUST003931,10/03/2024,Better price found,18.11,1.96,USA,West
RET001670,ORD00023873,CUST000517,20/06/2020,Wrong item,144.47,12.44,UK,East
RET001671,ORD00014051,CUST004801,20/02/2022,Quality issue,62.98,8.57,Japan,North
RET001672,ORD00016397,CUST003821,15/05/2022,Not as described,261.1,33.48,Australia,Central
RET001673,ORD00014079,CUST002915,15/04/2021,Not as described,71.3,1.15,India,South
RET001674,ORD00005206,CUST002469,26/05/2025,Changed mind,558.82,81.04,Canada,North
RET001675,ORD00030361,CUST000954,27/09/2020,Quality issue,28.44,2.14,Germany,South
RET001676,ORD00010135,CUST000047,01/11/2021,Damage in shipping,38.27,3.69,Japan,Central
RET001677,ORD00020837,CUST002840,02/11/2022,No longer needed,317.89,44.5,USA,West
RET001678,ORD00008367,CUST002652,10/04/2026,No longer needed,106.62,18.48,Japan,North
RET001679,ORD00003545,CUST002141,10/09/2025,Changed mind,517.26,88.71,Australia,North
RET001680,ORD00004561,CUST000812,14/06/2020,Not as described,87.08,0.48,USA,Central
RET001681,ORD00042341,CUST004771,26/02/2024,Damage in shipping,347.78,22.88,UK,Central
RET001682,ORD00049504,CUST002048,12/06/2024,No longer needed,372.85,42.83,UK,East
RET001683,ORD00020177,CUST001529,22/10/2021,Damage in shipping,55.8,1.98,Australia,East
RET001684,ORD00002818,CUST000359,08/01/2022,Not as described,113.64,0.76,USA,East
RET001685,ORD00048906,CUST003428,05/12/2023,Wrong item,273.83,47.89,Canada,West
RET001686,ORD00020701,CUST004520,20/09/2021,Better price found,82.87,6.94,France,South
RET001687,ORD00026897,CUST002014,11/04/2022,Defective,60.77,0.3,France,South
RET001688,ORD00005286,CUST002546,01/01/2027,Changed mind,121.97,4.48,UK,Central
RET001689,ORD00041696,CUST004565,30/04/2025,Damage in shipping,269.98,36.08,Germany,West
RET001690,ORD00048092,CUST001378,28/04/2020,Changed mind,32.69,3.39,UK,North
RET001691,ORD00040673,CUST003382,11/07/2020,Damage in shipping,30.69,4.41,India,South
RET001692,ORD00005280,CUST000733,01/03/2022,Changed mind,18.26,0.44,UK,West
RET001693,ORD00045710,CUST004296,22/11/2020,Quality issue,108.74,4.31,Japan,West
RET001694,ORD00041957,CUST002070,17/09/2023,Better price found,10.53,0.86,France,North
RET001695,ORD00023908,CUST000139,14/12/2024,No longer needed,278.29,44.71,USA,East
RET001696,ORD00024514,CUST003237,10/10/2026,No longer needed,240.54,18.29,India,East
RET001697,ORD00006290,CUST002406,15/02/2021,Damage in shipping,26.55,0.86,Canada,East
RET001698,ORD00048739,CUST001669,09/02/2021,Defective,67.62,10.05,USA,Central
RET001699,ORD00012360,CUST001107,20/09/2020,Changed mind,77.86,6.88,Australia,Central
RET001700,ORD00018600,CUST002930,07/01/2026,Changed mind,196.33,24.51,France,Central
RET001701,ORD00010082,CUST003811,29/04/2022,Wrong item,87.94,5.37,USA,North
RET001702,ORD00047494,CUST004247,01/05/2022,Wrong item,0.87,0.1,Japan,North
RET001703,ORD00001985,CUST002849,19/08/2023,Better price found,99.53,17.56,India,South
RET001704,ORD00026622,CUST000960,08/04/2023,No longer needed,216.58,26.61,India,South
RET001705,ORD00026150,CUST000805,01/06/2023,No longer needed,44.7,5.75,USA,East
RET001706,ORD00020693,CUST001580,31/07/2022,Better price found,223.87,18.35,Germany,East
RET001707,ORD00048341,CUST003995,18/03/2025,No longer needed,0.86,0.04,India,South
RET001708,ORD00014503,CUST003323,11/04/2024,Quality issue,243.77,23.62,UK,East
RET001709,ORD00017587,CUST003551,21/09/2026,Defective,170.25,17.93,Germany,South
RET001710,ORD00019202,CUST004696,23/10/2021,Quality issue,40.69,1.82,France,West
RET001711,ORD00039218,CUST001693,16/09/2023,Not as described,38.69,4.21,UK,West
RET001712,ORD00015744,CUST004212,06/11/2024,Not as described,212.1,11.09,India,East
RET001713,ORD00009883,CUST001154,19/05/2025,Damage in shipping,183.78,35.11,USA,South
RET001714,ORD00009342,CUST004476,10/06/2022,Defective,15.22,0.08,Germany,West
RET001715,ORD00019262,CUST001138,22/06/2022,No longer needed,61.97,2.52,Germany,East
RET001716,ORD00037518,CUST004223,01/05/2025,No longer needed,456.15,70.53,Germany,East
RET001717,ORD00015224,CUST004692,26/11/2024,Better price found,647.73,107.88,France,North
RET001718,ORD00025883,CUST002371,27/06/2026,Not as described,89.98,1.31,Germany,North
RET001719,ORD00011726,CUST002431,17/01/2023,Damage in shipping,73.71,8.02,Japan,East
RET001720,ORD00020599,CUST003575,25/12/2026,Defective,15.46,2.32,Japan,North
RET001721,ORD00008146,CUST001853,11/03/2022,Not as described,78.34,1.19,Japan,East
RET001722,ORD00036656,CUST002603,29/08/2026,Changed mind,121.73,14.95,USA,South
RET001723,ORD00020081,CUST003759,13/07/2026,Damage in shipping,377.64,70.41,Germany,South
RET001724,ORD00006233,CUST003930,09/07/2026,No longer needed,323.16,31.16,France,Central
RET001725,ORD00009887,CUST004235,12/09/2024,Quality issue,118.59,18.84,Australia,West
RET001726,ORD00007457,CUST003729,11/06/2024,Better price found,65.83,0.61,Japan,South
RET001727,ORD00018433,CUST001510,11/11/2024,Better price found,671.55,55.92,USA,South
RET001728,ORD00015729,CUST002920,15/05/2021,Better price found,43.72,4.45,Canada,Central
RET001729,ORD00008318,CUST001254,15/07/2026,Defective,401.34,60,UK,North
RET001730,ORD00031027,CUST002436,24/07/2023,No longer needed,67.59,3.25,India,South
RET001731,ORD00041471,CUST001938,12/09/2020,Defective,152.28,20.01,India,West
RET001732,ORD00048180,CUST000307,24/05/2021,Damage in shipping,41.82,6.57,UK,West
RET001733,ORD00019835,CUST001891,27/06/2023,Damage in shipping,76.41,10.64,France,South
RET001734,ORD00002669,CUST004460,10/03/2026,Not as described,204.22,1.16,Canada,Central
RET001735,ORD00022296,CUST001994,08/08/2024,Better price found,282.7,11.3,Australia,North
RET001736,ORD00023543,CUST000100,02/01/2024,Not as described,597.54,11.67,USA,North
RET001737,ORD00040466,CUST002575,20/07/2023,Defective,34.88,4.22,India,Central
RET001738,ORD00027674,CUST003478,01/11/2020,Changed mind,72.68,4.91,UK,West
RET001739,ORD00029021,CUST003969,04/09/2024,Damage in shipping,298.79,37.39,Australia,West
RET001740,ORD00047532,CUST004566,15/04/2022,Defective,29.22,2.36,India,East
RET001741,ORD00024132,CUST001490,23/09/2022,Wrong item,239.83,30.42,Australia,South
RET001742,ORD00004591,CUST004079,20/12/2022,Wrong item,14.05,2.2,Canada,East
RET001743,ORD00035639,CUST002477,23/11/2024,No longer needed,19.68,0.52,Germany,South
RET001744,ORD00035315,CUST004314,17/12/2024,Changed mind,79.92,5.68,USA,South
RET001745,ORD00042207,CUST000475,25/05/2025,Not as described,156.25,11.94,Germany,Central
RET001746,ORD00016919,CUST002875,23/07/2022,Quality issue,113.01,7.45,Japan,South
RET001747,ORD00022911,CUST001341,09/03/2021,Quality issue,31.32,5.34,USA,West
RET001748,ORD00031714,CUST004952,30/12/2026,Not as described,930.62,78.59,Australia,East
RET001749,ORD00017087,CUST001419,06/07/2024,Changed mind,513.68,95.4,Japan,South
RET001750,ORD00021116,CUST001111,07/07/2026,Quality issue,14.68,0.65,India,East
RET001751,ORD00038991,CUST004866,25/02/2025,Damage in shipping,382.98,57.69,USA,Central
RET001752,ORD00002023,CUST003248,14/09/2024,Not as described,494.9,28.27,Japan,East
RET001753,ORD00039120,CUST003217,09/10/2024,Defective,70.39,1.13,Germany,South
RET001754,ORD00012255,CUST004744,02/04/2026,Changed mind,516.49,1.08,Germany,North
RET001755,ORD00030371,CUST002026,31/12/2024,Defective,34.78,1.43,Australia,South
RET001756,ORD00007299,CUST003898,13/05/2020,Defective,39.12,2.69,India,North
RET001757,ORD00006784,CUST004288,20/07/2024,No longer needed,656.71,30.49,France,West
RET001758,ORD00046738,CUST002072,21/10/2024,No longer needed,117.63,15.97,Japan,West
RET001759,ORD00031590,CUST003055,13/06/2020,Quality issue,9.81,0.43,Australia,South
RET001760,ORD00026086,CUST002739,05/07/2026,No longer needed,9.99,1.42,France,North
RET001761,ORD00007610,CUST000188,02/07/2022,Damage in shipping,71.1,10.76,India,Central
RET001762,ORD00027772,CUST001177,10/04/2020,Changed mind,121.09,5.42,India,West
RET001763,ORD00030226,CUST002908,24/07/2023,Changed mind,6.23,0.65,Canada,South
RET001764,ORD00034007,CUST003543,29/06/2022,No longer needed,151.45,22.48,Canada,West
RET001765,ORD00013358,CUST001600,05/01/2025,Better price found,98.16,4.78,UK,West
RET001766,ORD00041247,CUST002150,02/12/2026,No longer needed,308.58,50.91,Germany,East
RET001767,ORD00049225,CUST000140,19/05/2025,No longer needed,415.76,47,Australia,North
RET001768,ORD00022602,CUST003883,18/03/2023,Quality issue,164.87,13.89,Germany,East
RET001769,ORD00009086,CUST004048,13/01/2024,Better price found,94.72,1.68,Canada,East
RET001770,ORD00003866,CUST000879,08/06/2026,No longer needed,278.06,1.68,USA,North
RET001771,ORD00019401,CUST003201,07/06/2022,Wrong item,182.89,28.49,UK,North
RET001772,ORD00049526,CUST004119,08/10/2021,Better price found,278.22,19.29,Germany,North
RET001773,ORD00015354,CUST003148,23/03/2021,Damage in shipping,104.06,0.33,Japan,West
RET001774,ORD00006027,CUST002524,01/08/2024,Wrong item,48.77,4.69,France,North
RET001775,ORD00028265,CUST003473,10/07/2023,Defective,255.99,24.03,USA,West
RET001776,ORD00043942,CUST003594,17/02/2021,Better price found,58.76,6.17,India,East
RET001777,ORD00020165,CUST004486,23/06/2026,Changed mind,222.57,23.46,India,South
RET001778,ORD00009254,CUST004159,22/11/2020,Not as described,168.14,3.47,Canada,East
RET001779,ORD00043639,CUST001710,04/03/2023,Damage in shipping,133.6,1.81,France,North
RET001780,ORD00049656,CUST000935,24/08/2026,Better price found,1277.74,184.49,Canada,North
RET001781,ORD00019993,CUST004008,07/10/2023,Defective,62.64,4.37,Australia,South
RET001782,ORD00030868,CUST001470,12/06/2025,Changed mind,104.98,9.19,UK,Central
RET001783,ORD00001670,CUST002486,20/06/2026,Not as described,10.96,1.33,Germany,East
RET001784,ORD00048800,CUST004856,01/09/2021,No longer needed,842.56,8.65,Australia,West
RET001785,ORD00020939,CUST000869,22/05/2025,Damage in shipping,111.95,2.18,Australia,North
RET001786,ORD00037685,CUST002200,02/06/2025,Better price found,315.91,1.43,India,Central
RET001787,ORD00028632,CUST001548,10/02/2021,Damage in shipping,66.3,9.47,France,South
RET001788,ORD00013292,CUST004951,10/05/2025,Defective,693.54,68.1,Australia,South
RET001789,ORD00012191,CUST003051,13/12/2022,Not as described,52.51,6.33,Australia,Central
RET001790,ORD00021217,CUST002920,25/11/2026,Wrong item,110.73,20.49,Canada,Central
RET001791,ORD00002412,CUST004584,06/05/2023,No longer needed,141.22,6.98,Canada,West
RET001792,ORD00039545,CUST004591,13/01/2021,Wrong item,38.96,0.69,Australia,East
RET001793,ORD00003101,CUST002665,16/02/2026,Better price found,2.68,0.37,Germany,East
RET001794,ORD00011427,CUST003700,12/12/2020,Wrong item,26.73,3.86,Canada,Central
RET001795,ORD00017108,CUST001747,17/02/2022,No longer needed,242.97,18.86,Australia,Central
RET001796,ORD00047171,CUST003268,20/11/2026,No longer needed,224.2,5.04,Canada,North
RET001797,ORD00031499,CUST000562,29/03/2020,Wrong item,114.79,5.99,Japan,Central
RET001798,ORD00031820,CUST002211,16/07/2020,Defective,42.58,6.86,UK,North
RET001799,ORD00008132,CUST001638,15/05/2023,Wrong item,7.58,0.24,Japan,West
RET001800,ORD00018937,CUST003242,24/12/2026,Wrong item,44.78,5.99,USA,West
RET001801,ORD00044988,CUST003415,24/09/2025,Not as described,179.25,28.04,France,South
RET001802,ORD00016517,CUST001018,21/11/2020,No longer needed,8.56,1.47,France,East
RET001803,ORD00048926,CUST004276,31/01/2021,Better price found,9.15,0.95,Australia,East
RET001804,ORD00035687,CUST003717,28/11/2024,Damage in shipping,87.99,8.8,France,Central
RET001805,ORD00027105,CUST003494,27/11/2023,Not as described,98.03,3.79,France,West
RET001806,ORD00000246,CUST004450,31/10/2021,No longer needed,237.79,21.07,France,West
RET001807,ORD00008014,CUST002235,28/07/2022,Not as described,63.52,3.8,USA,East
RET001808,ORD00024737,CUST000950,06/02/2024,Better price found,113.14,0.8,USA,West
RET001809,ORD00010536,CUST003897,25/04/2022,Defective,4.25,0.46,Australia,Central
RET001810,ORD00032097,CUST003314,05/08/2020,No longer needed,1.21,0.08,Germany,Central
RET001811,ORD00042716,CUST003359,20/11/2023,Quality issue,227.34,3.98,USA,Central
RET001812,ORD00031729,CUST001048,26/12/2023,Better price found,195.06,13.87,UK,West
RET001813,ORD00042578,CUST000426,05/06/2024,Not as described,17.56,2.68,USA,East
RET001814,ORD00028564,CUST004624,30/05/2025,Damage in shipping,189.74,25.48,India,South
RET001815,ORD00010625,CUST004179,30/01/2026,Damage in shipping,244.33,4.26,Japan,Central
RET001816,ORD00049358,CUST002638,31/08/2021,Not as described,111.96,18.34,Australia,South
RET001817,ORD00004992,CUST001155,28/12/2026,Wrong item,144.39,9.59,USA,West
RET001818,ORD00043102,CUST003278,18/10/2023,Defective,242.43,36.92,Australia,Central
RET001819,ORD00027303,CUST001803,12/05/2026,Not as described,307.89,27.52,Germany,South
RET001820,ORD00036438,CUST003268,27/10/2026,No longer needed,26.04,1.94,Canada,North
RET001821,ORD00002980,CUST004331,30/05/2022,Better price found,69.13,9.06,Australia,Central
RET001822,ORD00007453,CUST001017,10/07/2025,Wrong item,296.3,38.67,Germany,Central
RET001823,ORD00036994,CUST003729,30/03/2022,Changed mind,5.33,0.34,Japan,South
RET001824,ORD00006488,CUST001085,13/08/2021,Wrong item,39.4,7.61,UK,Central
RET001825,ORD00042934,CUST002899,11/01/2022,No longer needed,110.1,6.52,France,South
RET001826,ORD00005331,CUST001283,19/06/2022,Changed mind,192.67,35.15,India,Central
RET001827,ORD00023089,CUST001943,09/01/2025,Defective,281.58,30.19,India,North
RET001828,ORD00037486,CUST003991,08/12/2025,Not as described,941.16,3.61,UK,North
RET001829,ORD00048400,CUST002087,25/03/2021,Quality issue,18.26,2.33,Canada,East
RET001830,ORD00024124,CUST003560,29/10/2022,Not as described,199.6,29.25,Japan,North
RET001831,ORD00034829,CUST002552,03/08/2026,Not as described,61.53,5.43,Australia,West
RET001832,ORD00010265,CUST000800,02/01/2023,Defective,0.06,0.01,Japan,South
RET001833,ORD00008247,CUST003871,18/08/2020,Wrong item,22.36,1.62,UK,North
RET001834,ORD00028700,CUST004226,07/10/2023,Damage in shipping,97.88,9.2,Australia,West
RET001835,ORD00031923,CUST001413,14/12/2021,No longer needed,372.59,12.24,France,Central
RET001836,ORD00039975,CUST003309,02/01/2025,No longer needed,902.07,126.89,India,North
RET001837,ORD00037245,CUST003163,09/05/2025,Damage in shipping,81.86,5.99,USA,North
RET001838,ORD00030996,CUST001083,02/12/2020,Changed mind,1.64,0.01,Germany,Central
RET001839,ORD00005289,CUST000435,24/02/2024,Changed mind,212.23,18.22,Germany,West
RET001840,ORD00037743,CUST001736,11/09/2022,Not as described,305.39,8.14,USA,West
RET001841,ORD00036997,CUST003836,14/02/2025,No longer needed,20.13,1.91,Australia,South
RET001842,ORD00025118,CUST003247,17/11/2023,Defective,97.91,2.25,India,North
RET001843,ORD00032816,CUST003287,03/05/2023,Quality issue,208.04,2.43,India,East
RET001844,ORD00040478,CUST000188,22/09/2021,Better price found,41.44,6.03,India,Central
RET001845,ORD00026893,CUST003276,21/05/2025,Damage in shipping,60.02,10.44,UK,East
RET001846,ORD00005993,CUST002519,02/07/2023,Defective,16.47,0.1,France,South
RET001847,ORD00001884,CUST003411,25/03/2022,No longer needed,15.35,2.3,Australia,Central
RET001848,ORD00000046,CUST003126,12/03/2021,Defective,103.27,14.94,Germany,South
RET001849,ORD00012393,CUST001407,23/01/2020,Not as described,35.07,2.24,Australia,East
RET001850,ORD00023043,CUST001695,23/02/2022,No longer needed,213.58,5.44,USA,South
RET001851,ORD00008523,CUST003614,01/02/2026,Wrong item,6.07,0.5,Japan,Central
RET001852,ORD00000579,CUST004633,04/06/2022,Not as described,295.93,6.67,USA,East
RET001853,ORD00024355,CUST000396,23/02/2021,Wrong item,9.57,0.45,Australia,East
RET001854,ORD00041125,CUST001075,01/06/2020,Better price found,36.61,5.71,Germany,South
RET001855,ORD00006427,CUST002416,16/03/2025,Better price found,496.31,73.18,USA,Central
RET001856,ORD00002692,CUST000287,08/10/2020,No longer needed,287.13,35.11,Canada,North
RET001857,ORD00036209,CUST003435,17/07/2026,Damage in shipping,35.4,5.29,France,Central
RET001858,ORD00022774,CUST001330,19/01/2021,Not as described,217.47,18.52,India,West
RET001859,ORD00008704,CUST004934,15/09/2022,Changed mind,48.32,6.73,Japan,South
RET001860,ORD00044049,CUST002758,05/02/2026,Changed mind,386.07,37.02,USA,South
RET001861,ORD00004830,CUST001961,13/11/2020,Damage in shipping,99.92,1.12,France,South
RET001862,ORD00040381,CUST000091,09/03/2022,No longer needed,212.82,4.41,Canada,Central
RET001863,ORD00030630,CUST003457,13/07/2026,Quality issue,180.54,13.66,Australia,North
RET001864,ORD00029759,CUST000765,01/12/2026,Not as described,184.77,33.36,Canada,Central
RET001865,ORD00009850,CUST000527,13/08/2024,Defective,21.24,2.27,Canada,Central
RET001866,ORD00022147,CUST002904,15/10/2025,Defective,303.96,45.38,India,South
RET001867,ORD00028991,CUST003763,06/07/2020,No longer needed,16.9,1.59,Germany,Central
RET001868,ORD00013773,CUST003824,24/12/2024,No longer needed,166.36,19.07,Canada,West
RET001869,ORD00032605,CUST003172,13/05/2024,Quality issue,224.01,29.13,USA,South
RET001870,ORD00043231,CUST002105,08/04/2024,Defective,591.12,29.13,India,East
RET001871,ORD00008395,CUST003307,27/01/2022,Better price found,292.2,3.41,UK,Central
RET001872,ORD00011712,CUST003142,26/04/2022,Damage in shipping,398.79,23.02,Japan,Central
RET001873,ORD00024442,CUST003599,21/07/2026,Defective,110.22,13.5,Australia,West
RET001874,ORD00017911,CUST004288,24/04/2021,Quality issue,10.95,0.29,France,West
RET001875,ORD00043069,CUST002979,11/07/2023,Changed mind,154.4,0.41,Australia,North
RET001876,ORD00018447,CUST004555,06/08/2025,No longer needed,40.3,0.01,Germany,South
RET001877,ORD00036749,CUST004189,07/11/2022,Quality issue,354.58,43.29,India,Central
RET001878,ORD00007831,CUST002927,30/11/2023,No longer needed,312.17,40.21,France,West
RET001879,ORD00048434,CUST004340,10/05/2021,Quality issue,48.66,2.12,India,North
RET001880,ORD00046543,CUST000083,25/12/2024,Defective,236.17,7.27,India,North
RET001881,ORD00009642,CUST001341,16/10/2022,Better price found,25.89,1.24,USA,West
RET001882,ORD00025369,CUST000220,29/04/2023,Quality issue,337.05,20.34,USA,Central
RET001883,ORD00010045,CUST002375,10/11/2026,Quality issue,0.4,0.01,Canada,North
RET001884,ORD00014705,CUST002233,15/07/2025,Wrong item,366.64,63,USA,Central
RET001885,ORD00011749,CUST002956,06/03/2024,No longer needed,398.08,29.53,Japan,East
RET001886,ORD00038931,CUST000793,20/02/2022,Quality issue,173.37,8.09,Australia,Central
RET001887,ORD00036714,CUST000822,03/12/2020,Wrong item,115.84,9.06,Germany,North
RET001888,ORD00011545,CUST002374,02/05/2020,Defective,141.37,10.36,USA,North
RET001889,ORD00047372,CUST004365,28/09/2022,Defective,145.71,5.16,France,Central
RET001890,ORD00032951,CUST004757,26/08/2025,Damage in shipping,309.21,31.69,Germany,Central
RET001891,ORD00011021,CUST004179,21/05/2021,Quality issue,77.91,7.53,Japan,Central
