OrderID,ProductID,Quantity,LineTotal,Category,Region,Country,OrderStatus,TotalAmount
ORD00003595,PROD00124,1,119.77,Office Supplies,West,Japan,Completed,131.73
ORD00003596,PROD00129,1,248.02,Beauty,North,Canada,Completed,37.69
ORD00003596,PROD00129,4,617.58,Electronics,North,Canada,Completed,37.69
ORD00003596,PROD00129,1,158.98,Beauty,North,Canada,Completed,37.69
ORD00003597,PROD00044,1,168.51,Sports,South,Germany,Completed,168.82
ORD00003598,PROD00078,1,108.11,Home & Kitchen,West,Canada,Pending,192.86
ORD00003599,PROD00235,6,335.67,Pet Supplies,East,Australia,Completed,394.02
ORD00003600,PROD00388,3,444.09,Books,North,Australia,Pending,9.51
ORD00003600,PROD00388,4,421.16,Fashion,North,Australia,Pending,9.51
ORD00003600,PROD00388,4,298.56,Sports,North,Australia,Pending,9.51
ORD00003600,PROD00388,5,492.85,Beauty,North,Australia,Pending,9.51
ORD00003600,PROD00388,1,206.44,Automotive,North,Australia,Pending,9.51
ORD00003601,PROD00032,4,133.74,Beauty,East,France,Pending,390.04
ORD00003601,PROD00032,1,206.21,Pet Supplies,East,France,Pending,390.04
ORD00003601,PROD00032,1,95.76,Pet Supplies,East,France,Pending,390.04
ORD00003601,PROD00032,1,110.83,Automotive,East,France,Pending,390.04
ORD00003602,PROD00271,5,746.55,Office Supplies,West,Australia,Shipped,339.25
ORD00003602,PROD00271,5,337.15,Toys,West,Australia,Shipped,339.25
ORD00003602,PROD00271,2,343.67,Sports,West,Australia,Shipped,339.25
ORD00003602,PROD00271,3,150.31,Books,West,Australia,Shipped,339.25
ORD00003602,PROD00271,1,104.99,Automotive,West,Australia,Shipped,339.25
ORD00003603,PROD00341,2,320.7,Sports,South,France,Completed,553.25
ORD00003603,PROD00341,5,625.3,Automotive,South,France,Completed,553.25
ORD00003603,PROD00341,1,90.39,Automotive,South,France,Completed,553.25
ORD00003604,PROD00326,1,395.11,Beauty,Central,Canada,Shipped,9.29
ORD00003605,PROD00475,3,260.37,Office Supplies,Central,UK,Completed,4.09
ORD00003605,PROD00475,3,395.28,Sports,Central,UK,Completed,4.09
ORD00003605,PROD00475,1,59.84,Fashion,Central,UK,Completed,4.09
ORD00003605,PROD00475,1,109.13,Electronics,Central,UK,Completed,4.09
ORD00003606,PROD00341,1,152.33,Sports,West,France,Completed,91.12
ORD00003607,PROD00088,3,303.26,Sports,East,UK,Completed,20.42
ORD00003607,PROD00088,1,229.12,Pet Supplies,East,UK,Completed,20.42
ORD00003608,PROD00475,3,234.33,Office Supplies,East,USA,Completed,286.83
ORD00003608,PROD00475,1,139.45,Office Supplies,East,USA,Completed,286.83
ORD00003608,PROD00475,1,133.94,Home & Kitchen,East,USA,Completed,286.83
ORD00003609,PROD00010,17,629.15,Office Supplies,South,UK,Completed,747.94
ORD00003610,PROD00140,4,380.76,Books,North,India,Completed,73.9
ORD00003610,PROD00140,3,370.26,Home & Kitchen,North,India,Completed,73.9
ORD00003610,PROD00140,1,89.05,Home & Kitchen,North,India,Completed,73.9
ORD00003611,PROD00130,2,256.78,Electronics,Central,UK,Completed,418.75
ORD00003611,PROD00130,5,304.7,Toys,Central,UK,Completed,418.75
ORD00003611,PROD00130,2,991.86,Fashion,Central,UK,Completed,418.75
ORD00003611,PROD00130,5,406.3,Sports,Central,UK,Completed,418.75
ORD00003611,PROD00130,1,299.68,Pet Supplies,Central,UK,Completed,418.75
ORD00003612,PROD00159,5,776.65,Books,Central,India,Completed,0.07
ORD00003612,PROD00159,1,25.43,Toys,Central,India,Completed,0.07
ORD00003612,PROD00159,3,232.56,Automotive,Central,India,Completed,0.07
ORD00003612,PROD00159,3,326.07,Pet Supplies,Central,India,Completed,0.07
ORD00003612,PROD00159,1,516.13,Fashion,Central,India,Completed,0.07
ORD00003613,PROD00318,3,120.18,Office Supplies,West,Australia,Completed,67.83
ORD00003613,PROD00318,1,98.63,Books,West,Australia,Completed,67.83
ORD00003613,PROD00318,1,36.68,Books,West,Australia,Completed,67.83
ORD00003614,PROD00118,2,1000.54,Fashion,East,Germany,Completed,5.85
ORD00003614,PROD00118,2,73.35,Books,East,Germany,Completed,5.85
ORD00003614,PROD00118,5,826.84,Sports,East,Germany,Completed,5.85
ORD00003614,PROD00118,4,1280.64,Books,East,Germany,Completed,5.85
ORD00003614,PROD00118,1,28.86,Pet Supplies,East,Germany,Completed,5.85
ORD00003615,PROD00103,1,26.91,Toys,North,UK,Completed,86.59
ORD00003615,PROD00103,1,318.51,Pet Supplies,North,UK,Completed,86.59
ORD00003615,PROD00103,1,99.73,Books,North,UK,Completed,86.59
ORD00003616,PROD00445,3,411.51,Pet Supplies,North,Australia,Completed,302.15
ORD00003616,PROD00445,2,246.84,Home & Kitchen,North,Australia,Completed,302.15
ORD00003616,PROD00445,1,65.01,Beauty,North,Australia,Completed,302.15
ORD00003617,PROD00295,1,157.42,Automotive,North,France,Completed,26.19
ORD00003618,PROD00456,4,239.26,Beauty,West,Australia,Completed,181.56
ORD00003618,PROD00456,4,707,Fashion,West,Australia,Completed,181.56
ORD00003618,PROD00456,4,511.2,Sports,West,Australia,Completed,181.56
ORD00003618,PROD00456,2,189.54,Home & Kitchen,West,Australia,Completed,181.56
ORD00003618,PROD00456,1,133.48,Books,West,Australia,Completed,181.56
ORD00003619,PROD00360,1,67.3,Electronics,West,Canada,Completed,222.49
ORD00003619,PROD00360,1,70.56,Toys,West,Canada,Completed,222.49
ORD00003619,PROD00360,5,642.47,Fashion,West,Canada,Completed,222.49
ORD00003619,PROD00360,1,30.71,Toys,West,Canada,Completed,222.49
ORD00003620,PROD00117,4,354.77,Home & Kitchen,West,Japan,Completed,872.56
ORD00003620,PROD00117,1,205.06,Home & Kitchen,West,Japan,Completed,872.56
ORD00003620,PROD00117,1,271.98,Automotive,West,Japan,Completed,872.56
ORD00003621,PROD00015,5,250.52,Books,Central,Australia,Completed,41.66
ORD00003621,PROD00015,4,909.76,Books,Central,Australia,Completed,41.66
ORD00003621,PROD00015,1,83.78,Beauty,Central,Australia,Completed,41.66
ORD00003622,PROD00298,1,196.12,Automotive,East,Australia,Completed,36.28
ORD00003623,PROD00365,2,116.9,Pet Supplies,North,Canada,Shipped,12.87
ORD00003623,PROD00365,2,239.54,Office Supplies,North,Canada,Shipped,12.87
ORD00003623,PROD00365,1,394.38,Automotive,North,Canada,Shipped,12.87
ORD00003624,PROD00110,3,164.84,Office Supplies,East,USA,Completed,204.51
ORD00003624,PROD00110,3,243.78,Sports,East,USA,Completed,204.51
ORD00003624,PROD00110,3,727.13,Home & Kitchen,East,USA,Completed,204.51
ORD00003624,PROD00110,1,73.32,Toys,East,USA,Completed,204.51
ORD00003624,PROD00110,1,134.83,Toys,East,USA,Completed,204.51
ORD00003625,PROD00298,1,206.44,Automotive,South,India,Completed,48.52
ORD00003626,PROD00075,1,116.17,Books,East,Australia,Completed,942.91
ORD00003626,PROD00075,3,280.08,Home & Kitchen,East,Australia,Completed,942.91
ORD00003626,PROD00075,2,329.88,Automotive,East,Australia,Completed,942.91
ORD00003626,PROD00075,1,116.66,Automotive,East,Australia,Completed,942.91
ORD00003627,PROD00182,2,140.28,Fashion,North,Germany,Completed,200.46
ORD00003628,PROD00389,2,90.56,Sports,South,Australia,Completed,137.46
ORD00003629,PROD00294,2,105.96,Sports,North,India,Completed,83.39
ORD00003629,PROD00294,1,61.35,Books,North,India,Completed,83.39
ORD00003629,PROD00294,1,113.8,Home & Kitchen,North,India,Completed,83.39
ORD00003629,PROD00294,1,33.44,Beauty,North,India,Completed,83.39
ORD00003629,PROD00294,1,174.91,Automotive,North,India,Completed,83.39
ORD00003630,PROD00235,3,176.67,Pet Supplies,East,Germany,Completed,41.07
ORD00003630,PROD00235,4,1329.04,Automotive,East,Germany,Completed,41.07
ORD00003630,PROD00235,4,805.4,Toys,East,Germany,Completed,41.07
ORD00003630,PROD00235,1,87.41,Beauty,East,Germany,Completed,41.07
ORD00003631,PROD00140,2,171.34,Books,North,USA,Completed,151.48
ORD00003631,PROD00140,5,513.82,Office Supplies,North,USA,Completed,151.48
ORD00003631,PROD00140,4,660.52,Toys,North,USA,Completed,151.48
ORD00003631,PROD00140,5,1432.89,Home & Kitchen,North,USA,Completed,151.48
ORD00003631,PROD00140,1,65.33,Pet Supplies,North,USA,Completed,151.48
ORD00003632,PROD00428,8,2243.6,Sports,West,India,Completed,2356.66
ORD00003633,PROD00365,5,263.03,Pet Supplies,East,USA,Pending,396.2
ORD00003633,PROD00365,2,104.65,Pet Supplies,East,USA,Pending,396.2
ORD00003634,PROD00312,2,811.4,Office Supplies,West,UK,Completed,1080.35
ORD00003635,PROD00155,2,251.01,Office Supplies,East,UK,Completed,217.08
ORD00003635,PROD00155,2,110.43,Books,East,UK,Completed,217.08
ORD00003635,PROD00155,3,673.51,Toys,East,UK,Completed,217.08
ORD00003635,PROD00155,3,311.31,Home & Kitchen,East,UK,Completed,217.08
ORD00003635,PROD00155,1,103.72,Books,East,UK,Completed,217.08
ORD00003636,PROD00383,2,383.77,Fashion,West,USA,Completed,24.34
ORD00003636,PROD00383,4,634.28,Toys,West,USA,Completed,24.34
ORD00003636,PROD00383,1,53.7,Pet Supplies,West,USA,Completed,24.34
ORD00003637,PROD00001,1,113.85,Home & Kitchen,East,Australia,Completed,105.01
ORD00003638,PROD00393,3,422.61,Toys,West,India,Completed,0.3
ORD00003638,PROD00393,1,64.32,Pet Supplies,West,India,Completed,0.3
ORD00003639,PROD00098,3,310.17,Sports,North,India,Completed,78.92
ORD00003639,PROD00098,1,173.79,Toys,North,India,Completed,78.92
ORD00003640,PROD00124,4,246.24,Pet Supplies,North,Australia,Completed,17.51
ORD00003640,PROD00124,3,682.32,Books,North,Australia,Completed,17.51
ORD00003640,PROD00124,1,87.48,Pet Supplies,North,Australia,Completed,17.51
ORD00003640,PROD00124,1,97.49,Fashion,North,Australia,Completed,17.51
ORD00003640,PROD00124,1,110.15,Books,North,Australia,Completed,17.51
ORD00003641,PROD00406,4,294.58,Automotive,Central,Japan,Completed,133.33
ORD00003641,PROD00406,2,185.76,Automotive,Central,Japan,Completed,133.33
ORD00003641,PROD00406,5,160.35,Pet Supplies,Central,Japan,Completed,133.33
ORD00003641,PROD00406,1,89.05,Home & Kitchen,Central,Japan,Completed,133.33
ORD00003642,PROD00434,3,339.45,Pet Supplies,Central,Canada,Completed,357.99
ORD00003643,PROD00332,3,249.92,Office Supplies,North,USA,Pending,644.33
ORD00003643,PROD00332,4,1388.52,Fashion,North,USA,Pending,644.33
ORD00003643,PROD00332,1,70.37,Beauty,North,USA,Pending,644.33
ORD00003644,PROD00208,3,299.45,Office Supplies,West,India,Pending,441.72
ORD00003645,PROD00145,1,112.71,Home & Kitchen,North,India,Completed,733.88
ORD00003645,PROD00145,4,293.28,Toys,North,India,Completed,733.88
ORD00003645,PROD00145,5,874.55,Automotive,North,India,Completed,733.88
ORD00003645,PROD00145,1,77.2,Sports,North,India,Completed,733.88
ORD00003645,PROD00145,1,48.68,Pet Supplies,North,India,Completed,733.88
ORD00003646,PROD00397,2,223.72,Electronics,West,USA,Completed,16.62
ORD00003646,PROD00397,1,209.92,Toys,West,USA,Completed,16.62
ORD00003647,PROD00170,3,356.96,Office Supplies,South,Japan,Completed,3.37
ORD00003647,PROD00170,4,361.6,Automotive,South,Japan,Completed,3.37
ORD00003647,PROD00170,3,352.29,Office Supplies,South,Japan,Completed,3.37
ORD00003647,PROD00170,1,106.83,Books,South,Japan,Completed,3.37
ORD00003648,PROD00070,5,733.42,Fashion,North,France,Completed,103.57
ORD00003648,PROD00070,1,155.2,Beauty,North,France,Completed,103.57
ORD00003649,PROD00205,1,94.15,Toys,West,Australia,Completed,89.32
ORD00003649,PROD00205,4,216.16,Toys,West,Australia,Completed,89.32
ORD00003649,PROD00205,1,96.97,Office Supplies,West,Australia,Completed,89.32
ORD00003650,PROD00025,3,319.95,Automotive,East,Japan,Completed,101.85
ORD00003650,PROD00025,4,82.56,Fashion,East,Japan,Completed,101.85
ORD00003650,PROD00025,1,184.87,Fashion,East,Japan,Completed,101.85
ORD00003650,PROD00025,1,25.43,Home & Kitchen,East,Japan,Completed,101.85
ORD00003651,PROD00139,2,190.01,Toys,South,Japan,Completed,52.63
ORD00003651,PROD00139,1,105.47,Books,South,Japan,Completed,52.63
ORD00003651,PROD00139,1,105.29,Fashion,South,Japan,Completed,52.63
ORD00003652,PROD00255,5,467.9,Books,East,Australia,Completed,86.36
ORD00003652,PROD00255,1,69.46,Toys,East,Australia,Completed,86.36
ORD00003652,PROD00255,1,46,Home & Kitchen,East,Australia,Completed,86.36
ORD00003653,PROD00373,3,367.74,Home & Kitchen,North,Germany,Completed,103.17
ORD00003653,PROD00373,1,139.77,Automotive,North,Germany,Completed,103.17
ORD00003653,PROD00373,2,292.54,Electronics,North,Germany,Completed,103.17
ORD00003653,PROD00373,5,273.4,Office Supplies,North,Germany,Completed,103.17
ORD00003653,PROD00373,1,59.02,Electronics,North,Germany,Completed,103.17
ORD00003654,PROD00029,3,117.3,Home & Kitchen,West,USA,Completed,62.23
ORD00003654,PROD00029,4,1140.6,Home & Kitchen,West,USA,Completed,62.23
ORD00003654,PROD00029,1,105.28,Pet Supplies,West,USA,Completed,62.23
ORD00003654,PROD00029,3,741.46,Sports,West,USA,Completed,62.23
ORD00003654,PROD00029,1,478.78,Pet Supplies,West,USA,Completed,62.23
ORD00003655,PROD00395,1,80.84,Fashion,North,India,Completed,202.17
ORD00003655,PROD00395,1,360.27,Office Supplies,North,India,Completed,202.17
ORD00003656,PROD00434,3,305.5,Pet Supplies,South,UK,Completed,383.32
ORD00003657,PROD00393,2,253.57,Toys,North,UK,Completed,208.5
ORD00003657,PROD00393,1,82,Toys,North,UK,Completed,208.5
ORD00003657,PROD00393,1,85.1,Fashion,North,UK,Completed,208.5
ORD00003658,PROD00360,5,286.02,Electronics,South,UK,Completed,49.26
ORD00003658,PROD00360,1,100.03,Fashion,South,UK,Completed,49.26
ORD00003659,PROD00308,4,2547.56,Automotive,East,USA,Completed,18.73
ORD00003659,PROD00308,1,111.46,Books,East,USA,Completed,18.73
ORD00003660,PROD00344,1,63.13,Toys,West,France,Completed,111.73
ORD00003661,PROD00148,1,119.77,Office Supplies,West,Japan,Completed,197.1
ORD00003662,PROD00304,5,206,Books,East,India,Completed,276.06
ORD00003662,PROD00304,5,604.5,Office Supplies,East,India,Completed,276.06
ORD00003662,PROD00304,5,382.95,Fashion,East,India,Completed,276.06
ORD00003662,PROD00304,1,65.01,Pet Supplies,East,India,Completed,276.06
ORD00003663,PROD00001,1,127.24,Home & Kitchen,West,UK,Completed,199.27
ORD00003663,PROD00001,2,56.52,Toys,West,UK,Completed,199.27
ORD00003663,PROD00001,2,175.1,Fashion,West,UK,Completed,199.27
ORD00003663,PROD00001,1,94.4,Books,West,UK,Completed,199.27
ORD00003664,PROD00376,4,163.44,Office Supplies,Central,Japan,Completed,34.17
ORD00003664,PROD00376,1,150.64,Toys,Central,Japan,Completed,34.17
ORD00003665,PROD00043,2,89.57,Books,Central,Germany,Completed,324.8
ORD00003665,PROD00043,5,231.9,Beauty,Central,Germany,Completed,324.8
ORD00003665,PROD00043,1,109.4,Toys,Central,Germany,Completed,324.8
ORD00003666,PROD00149,4,739.48,Fashion,West,Canada,Completed,162.47
ORD00003666,PROD00149,1,227.35,Home & Kitchen,West,Canada,Completed,162.47
ORD00003667,PROD00175,2,101.34,Electronics,West,Australia,Completed,207.63
ORD00003667,PROD00175,1,89.05,Home & Kitchen,West,Australia,Completed,207.63
ORD00003667,PROD00175,2,257.45,Books,West,Australia,Completed,207.63
ORD00003667,PROD00175,5,136.3,Pet Supplies,West,Australia,Completed,207.63
ORD00003667,PROD00175,1,94.4,Books,West,Australia,Completed,207.63
ORD00003668,PROD00416,3,82.92,Toys,North,UK,Completed,164.47
ORD00003668,PROD00416,1,160.89,Beauty,North,UK,Completed,164.47
ORD00003669,PROD00082,4,909.76,Books,South,Japan,Completed,186.45
ORD00003669,PROD00082,3,467.61,Fashion,South,Japan,Completed,186.45
ORD00003669,PROD00082,1,225.15,Automotive,South,Japan,Completed,186.45
ORD00003670,PROD00425,3,162.12,Toys,North,UK,Completed,336.62
ORD00003670,PROD00425,4,223.78,Pet Supplies,North,UK,Completed,336.62
ORD00003670,PROD00425,4,667.51,Office Supplies,North,UK,Completed,336.62
ORD00003670,PROD00425,1,100.07,Home & Kitchen,North,UK,Completed,336.62
ORD00003670,PROD00425,1,50.31,Sports,North,UK,Completed,336.62
ORD00003671,PROD00239,2,285.54,Fashion,East,USA,Completed,252.99
ORD00003671,PROD00239,2,360.98,Fashion,East,USA,Completed,252.99
ORD00003671,PROD00239,2,178.28,Electronics,East,USA,Completed,252.99
ORD00003671,PROD00239,5,417.05,Pet Supplies,East,USA,Completed,252.99
ORD00003671,PROD00239,1,62.99,Fashion,East,USA,Completed,252.99
ORD00003672,PROD00279,3,164.54,Toys,East,India,Completed,7.92
ORD00003672,PROD00279,1,64.32,Pet Supplies,East,India,Completed,7.92
ORD00003673,PROD00473,5,1873.31,Automotive,Central,Canada,Completed,248.35
ORD00003673,PROD00473,4,396.44,Toys,Central,Canada,Completed,248.35
ORD00003673,PROD00473,2,347.08,Pet Supplies,Central,Canada,Completed,248.35
ORD00003673,PROD00473,1,187.23,Sports,Central,Canada,Completed,248.35
ORD00003674,PROD00350,3,509,Office Supplies,North,Australia,Completed,19.9
ORD00003674,PROD00350,2,165.46,Sports,North,Australia,Completed,19.9
ORD00003674,PROD00350,5,491.25,Automotive,North,Australia,Completed,19.9
ORD00003674,PROD00350,1,104.11,Electronics,North,Australia,Completed,19.9
ORD00003675,PROD00267,2,170.76,Automotive,West,Germany,Completed,15.26
ORD00003675,PROD00267,5,715.41,Beauty,West,Germany,Completed,15.26
ORD00003675,PROD00267,1,121.35,Toys,West,Germany,Completed,15.26
ORD00003676,PROD00129,4,843.27,Beauty,West,Canada,Completed,508.25
ORD00003676,PROD00129,1,289.8,Electronics,West,Canada,Completed,508.25
ORD00003677,PROD00097,3,272.42,Books,West,India,Completed,411.02
ORD00003678,PROD00098,3,310.17,Sports,North,India,Completed,4.55
ORD00003678,PROD00098,1,117.43,Office Supplies,North,India,Completed,4.55
ORD00003678,PROD00098,5,1777.99,Beauty,North,India,Completed,4.55
ORD00003678,PROD00098,5,307.8,Pet Supplies,North,India,Completed,4.55
ORD00003678,PROD00098,1,52.43,Automotive,North,India,Completed,4.55
ORD00003679,PROD00271,5,878.3,Office Supplies,Central,UK,Completed,270.31
ORD00003679,PROD00271,1,50.67,Electronics,Central,UK,Completed,270.31
ORD00003680,PROD00364,2,182.7,Pet Supplies,West,Japan,Completed,37.96
ORD00003680,PROD00364,1,112.73,Office Supplies,West,Japan,Completed,37.96
ORD00003680,PROD00364,1,123.42,Home & Kitchen,West,Japan,Completed,37.96
ORD00003681,PROD00367,1,106.07,Books,Central,Germany,Completed,74.38
ORD00003682,PROD00459,2,278.16,Sports,West,Australia,Completed,530.65
ORD00003682,PROD00459,5,1156.3,Electronics,West,Australia,Completed,530.65
ORD00003682,PROD00459,1,201.87,Sports,West,Australia,Completed,530.65
ORD00003683,PROD00482,7,663.64,Home & Kitchen,West,USA,Completed,791.2
ORD00003684,PROD00233,2,164.56,Sports,West,France,Completed,485.58
ORD00003684,PROD00233,1,143.08,Beauty,West,France,Completed,485.58
ORD00003684,PROD00233,2,134.6,Electronics,West,France,Completed,485.58
ORD00003685,PROD00069,1,43.3,Books,West,USA,Cancelled,84.44
ORD00003685,PROD00069,1,201.35,Toys,West,USA,Cancelled,84.44
ORD00003686,PROD00463,5,1170.85,Pet Supplies,South,Canada,Completed,214.34
ORD00003686,PROD00463,2,419.84,Toys,South,Canada,Completed,214.34
ORD00003686,PROD00463,2,295.65,Automotive,South,Canada,Completed,214.34
ORD00003686,PROD00463,3,244.08,Automotive,South,Canada,Completed,214.34
ORD00003686,PROD00463,1,84.88,Sports,South,Canada,Completed,214.34
ORD00003687,PROD00243,5,233.46,Electronics,North,USA,Completed,56.37
ORD00003687,PROD00243,2,348.44,Books,North,USA,Completed,56.37
ORD00003687,PROD00243,2,69.86,Office Supplies,North,USA,Completed,56.37
ORD00003687,PROD00243,1,106.27,Electronics,North,USA,Completed,56.37
ORD00003688,PROD00257,11,817.85,Beauty,Central,Japan,Completed,875.7
ORD00003689,PROD00405,4,934.12,Toys,East,Japan,Completed,457.15
ORD00003689,PROD00405,4,104.41,Toys,East,Japan,Completed,457.15
ORD00003689,PROD00405,5,1136.75,Home & Kitchen,East,Japan,Completed,457.15
ORD00003689,PROD00405,1,951.22,Home & Kitchen,East,Japan,Completed,457.15
ORD00003690,PROD00415,2,109.34,Pet Supplies,North,USA,Completed,103.46
ORD00003690,PROD00415,2,179.19,Sports,North,USA,Completed,103.46
ORD00003690,PROD00415,5,345.36,Sports,North,USA,Completed,103.46
ORD00003690,PROD00415,1,78.14,Fashion,North,USA,Completed,103.46
