OrderID,OrderDate,CustomerID,TotalAmount,OrderStatus,ShippingDate,DeliveryDate,Country,Region,Category
ORD00000967,03/04/2025,CUST003814,332.82,Completed,08/04/2025,15/04/2025,France,Central,Automotive
ORD00000968,19/09/2023,CUST003088,0.09,Completed,22/09/2023,29/09/2023,India,North,Beauty
ORD00000969,30/09/2022,CUST003637,315.94,Completed,01/10/2022,05/10/2022,Japan,West,Books
ORD00000970,23/11/2026,CUST002423,39.77,Completed,26/11/2026,30/11/2026,India,North,Office Supplies
ORD00000971,24/11/2020,CUST003698,31.36,Completed,28/11/2020,07/12/2020,Germany,Central,Beauty
ORD00000972,19/10/2024,CUST002786,137.05,Completed,20/10/2024,30/10/2024,Japan,North,Fashion
ORD00000973,08/09/2024,CUST000549,183.03,Completed,10/09/2024,15/09/2024,Japan,West,Books
ORD00000974,18/03/2026,CUST000709,149.61,Completed,21/03/2026,24/03/2026,Canada,East,Books
ORD00000975,24/07/2024,CUST000608,136.01,Completed,29/07/2024,03/08/2024,USA,West,Fashion
ORD00000976,04/10/2022,CUST000568,641.77,Completed,05/10/2022,15/10/2022,Japan,South,Books
ORD00000977,08/04/2020,CUST003166,88.76,Completed,12/04/2020,18/04/2020,Germany,North,Toys
ORD00000978,05/10/2023,CUST002016,5.6,Completed,07/10/2023,17/10/2023,Japan,West,Office Supplies
ORD00000979,19/05/2021,CUST004417,75.45,Completed,22/05/2021,26/05/2021,Australia,North,Pet Supplies
ORD00000980,19/07/2021,CUST003102,382.02,Completed,24/07/2021,01/08/2021,USA,West,Automotive
ORD00000981,23/08/2024,CUST001808,98.32,Completed,27/08/2024,03/09/2024,Japan,North,Home & Kitchen
ORD00000982,15/09/2021,CUST004967,14.71,Completed,18/09/2021,21/09/2021,India,North,Beauty
ORD00000983,28/04/2020,CUST002006,126.2,Completed,02/05/2020,08/05/2020,Australia,North,Toys
ORD00000984,22/05/2026,CUST004407,324.91,Pending,27/05/2026,,Japan,South,Home & Kitchen
ORD00000985,31/08/2021,CUST001994,123.63,Completed,01/09/2021,08/09/2021,Australia,North,Automotive
ORD00000986,26/11/2024,CUST002823,20.42,Completed,01/12/2024,10/12/2024,France,South,Beauty
ORD00000987,05/04/2024,CUST001710,39.01,Cancelled,,,France,North,Sports
ORD00000988,01/01/2026,CUST002113,291.37,Completed,02/01/2026,08/01/2026,Germany,Central,Toys
ORD00000989,28/07/2025,CUST003382,95.05,Completed,31/07/2025,08/08/2025,India,South,Pet Supplies
ORD00000990,11/05/2022,CUST004291,123.47,Completed,13/05/2022,17/05/2022,Canada,East,Home & Kitchen
ORD00000991,30/01/2023,CUST000249,146.68,Completed,03/02/2023,08/02/2023,Japan,West,Sports
ORD00000992,18/10/2024,CUST003219,93.56,Completed,21/10/2024,31/10/2024,France,South,Sports
ORD00000993,21/06/2022,CUST003022,536.22,Completed,22/06/2022,02/07/2022,India,Central,Office Supplies
ORD00000994,19/01/2022,CUST002291,270.97,Pending,22/01/2022,,Japan,Central,Books
ORD00000995,22/06/2022,CUST002040,231.93,Cancelled,,,UK,Central,Toys
ORD00000996,05/02/2024,CUST003214,18.31,Pending,08/02/2024,,India,West,Beauty
ORD00000997,29/04/2024,CUST003845,29.22,Completed,03/05/2024,13/05/2024,USA,East,Sports
ORD00000998,25/09/2025,CUST002405,217.75,Completed,30/09/2025,05/10/2025,France,South,Fashion
ORD00000999,15/02/2023,CUST004733,32.94,Completed,18/02/2023,22/02/2023,Australia,East,Office Supplies
ORD00001000,29/03/2020,CUST002514,326.71,Completed,02/04/2020,10/04/2020,Japan,North,Automotive
ORD00001001,24/01/2020,CUST003386,12.07,Completed,29/01/2020,07/02/2020,India,North,Beauty
ORD00001002,01/09/2023,CUST003139,155.17,Pending,06/09/2023,,France,North,Automotive
ORD00001003,25/03/2021,CUST001172,57.82,Shipped,26/03/2021,,USA,North,Fashion
ORD00001004,01/06/2021,CUST003665,138.39,Completed,05/06/2021,10/06/2021,Australia,South,Fashion
ORD00001005,12/09/2026,CUST001896,50.02,Completed,15/09/2026,25/09/2026,Germany,West,Office Supplies
ORD00001006,21/07/2026,CUST001766,260.31,Completed,24/07/2026,31/07/2026,USA,East,Office Supplies
ORD00001007,21/07/2021,CUST000598,59.1,Completed,23/07/2021,30/07/2021,Japan,South,Fashion
ORD00001008,25/11/2024,CUST003042,810.57,Completed,26/11/2024,02/12/2024,Japan,East,Toys
ORD00001009,13/04/2023,CUST004043,8.93,Completed,17/04/2023,20/04/2023,UK,East,Office Supplies
ORD00001010,21/03/2023,CUST002826,521.68,Completed,25/03/2023,04/04/2023,USA,Central,Toys
ORD00001011,14/07/2021,CUST003061,327.42,Shipped,15/07/2021,,France,East,Fashion
ORD00001012,08/04/2023,CUST000426,75.95,Completed,12/04/2023,18/04/2023,USA,East,Sports
ORD00001013,07/11/2026,CUST004340,746.34,Completed,09/11/2026,19/11/2026,India,North,Home & Kitchen
ORD00001014,25/03/2026,CUST001180,10.85,Completed,27/03/2026,01/04/2026,India,West,Sports
ORD00001015,17/08/2020,CUST004649,347.12,Completed,20/08/2020,29/08/2020,India,East,Toys
ORD00001016,22/06/2025,CUST003279,231.54,Completed,26/06/2025,02/07/2025,Australia,East,Books
ORD00001017,25/07/2024,CUST001800,127.15,Completed,27/07/2024,05/08/2024,Japan,South,Automotive
ORD00001018,01/04/2022,CUST000036,77.17,Completed,02/04/2022,07/04/2022,USA,East,Fashion
ORD00001019,12/09/2021,CUST000222,10.15,Shipped,13/09/2021,,India,Central,Fashion
ORD00001020,22/10/2025,CUST002394,1471.4,Pending,27/10/2025,,UK,East,Books
ORD00001021,02/06/2021,CUST003177,5.44,Completed,05/06/2021,11/06/2021,USA,West,Books
ORD00001022,18/04/2022,CUST001741,184.44,Completed,22/04/2022,01/05/2022,Canada,South,Home & Kitchen
ORD00001023,03/04/2020,CUST004174,50.24,Pending,05/04/2020,,Australia,West,Automotive
ORD00001024,21/01/2026,CUST004959,895.74,Completed,25/01/2026,29/01/2026,France,Central,Automotive
ORD00001025,27/04/2022,CUST003123,49.25,Shipped,28/04/2022,,Australia,South,Sports
ORD00001026,03/11/2022,CUST004970,194.22,Shipped,06/11/2022,,Australia,West,Pet Supplies
ORD00001027,21/09/2026,CUST001091,239.12,Completed,22/09/2026,30/09/2026,India,East,Office Supplies
ORD00001028,13/09/2024,CUST002294,335.58,Completed,18/09/2024,21/09/2024,UK,Central,Sports
ORD00001029,10/04/2021,CUST001539,9.13,Completed,12/04/2021,20/04/2021,UK,South,Beauty
ORD00001030,18/01/2021,CUST004620,23.26,Completed,20/01/2021,23/01/2021,India,North,Books
ORD00001031,13/11/2020,CUST000888,35.23,Completed,16/11/2020,20/11/2020,India,Central,Beauty
ORD00001032,30/04/2025,CUST002827,406.56,Completed,05/05/2025,08/05/2025,UK,North,Sports
ORD00001033,24/01/2026,CUST000400,63.21,Cancelled,,,USA,West,Beauty
ORD00001034,18/09/2025,CUST004728,272.64,Completed,19/09/2025,23/09/2025,India,East,Office Supplies
ORD00001035,07/09/2020,CUST002309,25.29,Completed,08/09/2020,12/09/2020,Australia,North,Automotive
ORD00001036,28/11/2023,CUST003324,623.47,Shipped,02/12/2023,,Japan,Central,Automotive
ORD00001037,24/10/2023,CUST000622,679.51,Completed,26/10/2023,01/11/2023,Germany,South,Beauty
ORD00001038,09/11/2025,CUST000845,309.78,Completed,12/11/2025,18/11/2025,Canada,South,Fashion
ORD00001039,09/05/2025,CUST002542,132.24,Completed,13/05/2025,16/05/2025,India,East,Office Supplies
ORD00001040,18/03/2022,CUST000345,45.26,Completed,23/03/2022,27/03/2022,USA,North,Office Supplies
ORD00001041,09/07/2024,CUST004230,17.84,Completed,12/07/2024,22/07/2024,Australia,South,Beauty
ORD00001042,26/03/2021,CUST003990,39.96,Completed,30/03/2021,02/04/2021,Australia,West,Books
ORD00001043,08/01/2021,CUST004983,113.53,Completed,09/01/2021,19/01/2021,Germany,Central,Sports
ORD00001044,24/02/2021,CUST003317,85.33,Completed,01/03/2021,07/03/2021,UK,Central,Sports
ORD00001045,04/06/2025,CUST000843,886.6,Completed,08/06/2025,16/06/2025,UK,Central,Pet Supplies
ORD00001046,14/10/2025,CUST003189,163,Returned,18/10/2025,27/10/2025,UK,West,Pet Supplies
ORD00001047,07/04/2021,CUST000698,152.97,Completed,12/04/2021,21/04/2021,Canada,North,Fashion
ORD00001048,01/12/2024,CUST002919,249.68,Completed,06/12/2024,12/12/2024,Germany,Central,Books
ORD00001049,26/03/2022,CUST001310,122.64,Completed,30/03/2022,02/04/2022,UK,South,Sports
ORD00001050,07/08/2023,CUST000231,71.44,Cancelled,,,France,West,Fashion
ORD00001051,05/01/2026,CUST001699,181.74,Completed,08/01/2026,16/01/2026,France,West,Books
ORD00001052,17/01/2026,CUST000549,191.38,Completed,22/01/2026,30/01/2026,Japan,West,Automotive
ORD00001053,06/12/2024,CUST001229,456.58,Completed,11/12/2024,19/12/2024,France,South,Toys
ORD00001054,07/09/2022,CUST002028,536.65,Completed,12/09/2022,17/09/2022,India,East,Books
ORD00001055,02/03/2023,CUST001305,84.16,Completed,06/03/2023,11/03/2023,USA,Central,Toys
ORD00001056,21/01/2021,CUST003835,4.67,Completed,25/01/2021,28/01/2021,India,North,Fashion
ORD00001057,29/09/2020,CUST002706,73.33,Completed,04/10/2020,13/10/2020,France,West,Fashion
ORD00001058,18/10/2024,CUST004490,220.66,Completed,22/10/2024,28/10/2024,Australia,East,Automotive
ORD00001059,18/01/2020,CUST001659,12.78,Completed,19/01/2020,27/01/2020,USA,South,Office Supplies
ORD00001060,17/04/2022,CUST001291,247.57,Completed,21/04/2022,30/04/2022,Japan,West,Toys
ORD00001061,27/10/2024,CUST004854,1181.69,Completed,01/11/2024,07/11/2024,Germany,Central,Automotive
ORD00001062,10/11/2022,CUST002595,748.46,Completed,11/11/2022,14/11/2022,Japan,North,Sports
ORD00001063,05/11/2021,CUST002621,43.98,Shipped,07/11/2021,,Japan,East,Beauty
ORD00001064,27/02/2024,CUST002457,474.47,Completed,02/03/2024,08/03/2024,Australia,West,Electronics
ORD00001065,19/01/2020,CUST004460,84.6,Completed,23/01/2020,26/01/2020,Canada,Central,Pet Supplies
ORD00001066,01/01/2026,CUST004623,180.88,Completed,05/01/2026,08/01/2026,France,Central,Office Supplies
ORD00001067,13/02/2025,CUST001834,206.16,Shipped,18/02/2025,,Japan,West,Home & Kitchen
ORD00001068,14/11/2021,CUST003964,382.14,Completed,18/11/2021,22/11/2021,Japan,West,Books
ORD00001069,10/05/2021,CUST004107,87.07,Completed,13/05/2021,18/05/2021,Germany,West,Pet Supplies
ORD00001070,23/05/2025,CUST004129,142.99,Completed,27/05/2025,30/05/2025,Canada,North,Fashion
ORD00001071,05/02/2020,CUST003626,48.4,Completed,06/02/2020,09/02/2020,Japan,South,Sports
ORD00001072,02/08/2021,CUST002283,123.72,Completed,04/08/2021,11/08/2021,Australia,East,Books
ORD00001073,25/06/2025,CUST001775,64.97,Completed,26/06/2025,06/07/2025,Japan,Central,Sports
ORD00001074,05/01/2025,CUST003848,603.16,Completed,06/01/2025,15/01/2025,France,Central,Books
ORD00001075,07/05/2021,CUST004749,148.87,Completed,12/05/2021,16/05/2021,France,West,Home & Kitchen
ORD00001076,20/03/2024,CUST002989,256.55,Completed,25/03/2024,03/04/2024,USA,South,Books
ORD00001077,07/07/2024,CUST003730,36.59,Completed,11/07/2024,20/07/2024,India,East,Automotive
ORD00001078,16/11/2025,CUST001922,393.83,Completed,18/11/2025,25/11/2025,Australia,South,Pet Supplies
ORD00001079,06/03/2020,CUST000144,10.65,Completed,11/03/2020,16/03/2020,Germany,South,Automotive
ORD00001080,23/10/2021,CUST002307,12.51,Returned,25/10/2021,03/11/2021,Japan,East,Books
ORD00001081,02/02/2024,CUST001608,168.75,Completed,06/02/2024,11/02/2024,Australia,West,Toys
ORD00001082,04/06/2021,CUST000723,70.12,Completed,09/06/2021,16/06/2021,USA,South,Office Supplies
ORD00001083,25/09/2022,CUST000109,170.75,Completed,29/09/2022,06/10/2022,Canada,East,Books
ORD00001084,12/05/2025,CUST001993,28.49,Completed,16/05/2025,20/05/2025,Germany,South,Books
ORD00001085,02/10/2023,CUST004038,132.95,Completed,07/10/2023,15/10/2023,Australia,West,Books
ORD00001086,01/06/2020,CUST000788,17.84,Completed,02/06/2020,07/06/2020,India,West,Beauty
ORD00001087,12/09/2024,CUST000074,1202.52,Completed,13/09/2024,18/09/2024,Canada,East,Books
ORD00001088,01/07/2024,CUST002857,286.77,Completed,06/07/2024,12/07/2024,Australia,Central,Electronics
ORD00001089,07/12/2022,CUST003840,303.43,Completed,10/12/2022,16/12/2022,Canada,West,Books
ORD00001090,22/06/2022,CUST002611,71.25,Completed,25/06/2022,01/07/2022,India,West,Pet Supplies
ORD00001091,07/01/2024,CUST004031,22.14,Completed,08/01/2024,12/01/2024,Japan,South,Sports
ORD00001092,07/03/2023,CUST004674,786.83,Completed,11/03/2023,15/03/2023,Canada,West,Books
ORD00001093,29/10/2022,CUST003150,66.14,Cancelled,,,Germany,East,Home & Kitchen
ORD00001094,31/08/2025,CUST003385,175.23,Shipped,04/09/2025,,France,East,Books
ORD00001095,10/09/2022,CUST001277,199.79,Shipped,11/09/2022,,Canada,West,Sports
ORD00001096,10/01/2021,CUST004054,2.68,Completed,12/01/2021,21/01/2021,Australia,West,Fashion
ORD00001097,29/09/2024,CUST002989,462.73,Completed,01/10/2024,06/10/2024,USA,South,Toys
ORD00001098,25/06/2023,CUST003219,172.42,Completed,30/06/2023,05/07/2023,France,South,Electronics
ORD00001099,02/08/2025,CUST001053,102.52,Completed,05/08/2025,08/08/2025,USA,East,Books
ORD00001100,01/08/2021,CUST000171,9.08,Completed,06/08/2021,09/08/2021,Germany,East,Pet Supplies
ORD00001101,19/12/2020,CUST002492,26.84,Completed,23/12/2020,31/12/2020,Japan,Central,Toys
ORD00001102,18/12/2020,CUST004827,340.84,Completed,19/12/2020,27/12/2020,Germany,West,Sports
ORD00001103,20/02/2023,CUST001708,218.43,Completed,22/02/2023,26/02/2023,Australia,West,Electronics
ORD00001104,29/06/2024,CUST001663,76.95,Shipped,30/06/2024,,UK,West,Books
ORD00001105,22/03/2022,CUST001921,11.55,Shipped,25/03/2022,,India,East,Home & Kitchen
ORD00001106,08/06/2022,CUST003125,210.4,Completed,13/06/2022,19/06/2022,Canada,Central,Office Supplies
ORD00001107,22/02/2020,CUST000733,62.01,Completed,23/02/2020,26/02/2020,UK,West,Sports
ORD00001108,10/08/2026,CUST000430,185.69,Completed,15/08/2026,21/08/2026,USA,South,Books
ORD00001109,27/09/2020,CUST004531,48.22,Completed,01/10/2020,04/10/2020,Canada,West,Sports
ORD00001110,22/06/2023,CUST004356,54.7,Completed,23/06/2023,29/06/2023,India,West,Books
ORD00001111,07/10/2023,CUST002283,261.79,Completed,08/10/2023,13/10/2023,Australia,East,Automotive
ORD00001112,26/07/2020,CUST001886,455.55,Pending,27/07/2020,,Japan,West,Fashion
ORD00001113,22/06/2022,CUST003634,34.97,Completed,26/06/2022,02/07/2022,Australia,South,Fashion
ORD00001114,06/09/2024,CUST003227,250.64,Completed,08/09/2024,11/09/2024,UK,West,Home & Kitchen
ORD00001115,27/09/2025,CUST000675,177.19,Returned,29/09/2025,08/10/2025,Japan,West,Pet Supplies
ORD00001116,30/10/2025,CUST000548,192.28,Shipped,02/11/2025,,Germany,Central,Home & Kitchen
ORD00001117,01/06/2026,CUST002483,102.63,Shipped,05/06/2026,,France,North,Automotive
ORD00001118,16/11/2022,CUST003752,449.38,Shipped,17/11/2022,,Germany,South,Pet Supplies
ORD00001119,21/06/2022,CUST000604,120.11,Completed,22/06/2022,30/06/2022,India,Central,Beauty
ORD00001120,24/02/2026,CUST001738,238.91,Completed,26/02/2026,07/03/2026,France,West,Books
ORD00001121,29/07/2025,CUST001662,148.36,Completed,03/08/2025,10/08/2025,Germany,South,Sports
ORD00001122,25/07/2021,CUST000776,37.05,Completed,30/07/2021,03/08/2021,USA,North,Fashion
ORD00001123,17/06/2023,CUST001147,20.05,Completed,21/06/2023,01/07/2023,Canada,South,Automotive
ORD00001124,29/07/2024,CUST002917,441.35,Completed,30/07/2024,03/08/2024,Germany,North,Office Supplies
ORD00001125,19/07/2024,CUST003980,76.66,Completed,23/07/2024,27/07/2024,France,South,Pet Supplies
ORD00001126,16/09/2025,CUST004058,374.53,Completed,20/09/2025,25/09/2025,Germany,South,Beauty
ORD00001127,14/12/2025,CUST004446,212.42,Completed,16/12/2025,22/12/2025,India,East,Automotive
ORD00001128,06/11/2024,CUST004463,197.64,Pending,11/11/2024,,Germany,East,Sports
ORD00001129,04/01/2024,CUST000202,140.69,Completed,05/01/2024,14/01/2024,Australia,East,Books
ORD00001130,23/10/2021,CUST003768,69.94,Completed,27/10/2021,01/11/2021,France,North,Books
ORD00001131,23/01/2022,CUST003483,15.59,Completed,27/01/2022,30/01/2022,Japan,Central,Books
ORD00001132,23/05/2026,CUST001596,129.29,Completed,27/05/2026,31/05/2026,Australia,East,Office Supplies
ORD00001133,06/06/2024,CUST002662,288.71,Completed,08/06/2024,11/06/2024,Germany,North,Fashion
ORD00001134,14/03/2025,CUST002388,326.48,Completed,19/03/2025,27/03/2025,India,South,Home & Kitchen
ORD00001135,05/05/2026,CUST004387,116.95,Completed,06/05/2026,14/05/2026,UK,South,Books
ORD00001136,24/12/2026,CUST003905,299.83,Completed,28/12/2026,06/01/2027,USA,West,Sports
ORD00001137,14/08/2023,CUST004942,49.46,Completed,18/08/2023,21/08/2023,Japan,North,Home & Kitchen
ORD00001138,26/02/2026,CUST001540,72.03,Completed,03/03/2026,06/03/2026,Australia,East,Electronics
ORD00001139,22/07/2023,CUST000241,6.89,Pending,23/07/2023,,UK,West,Books
ORD00001140,06/04/2023,CUST001023,487.69,Completed,10/04/2023,19/04/2023,UK,North,Pet Supplies
ORD00001141,12/09/2023,CUST003956,55.24,Completed,17/09/2023,21/09/2023,USA,North,Beauty
ORD00001142,23/07/2021,CUST004836,47.59,Shipped,26/07/2021,,Australia,South,Office Supplies
ORD00001143,08/12/2023,CUST000761,103.88,Completed,13/12/2023,17/12/2023,Japan,West,Electronics
ORD00001144,12/04/2021,CUST002527,17.69,Completed,17/04/2021,20/04/2021,USA,North,Office Supplies
ORD00001145,18/01/2024,CUST000358,228.01,Completed,19/01/2024,24/01/2024,Japan,Central,Books
ORD00001146,08/12/2022,CUST002210,20.39,Completed,13/12/2022,18/12/2022,USA,North,Pet Supplies
ORD00001147,11/11/2025,CUST003664,61.13,Completed,16/11/2025,26/11/2025,France,East,Automotive
ORD00001148,02/12/2023,CUST003794,326.88,Completed,03/12/2023,06/12/2023,USA,West,Toys
ORD00001149,01/08/2021,CUST004831,59.28,Completed,03/08/2021,07/08/2021,Canada,North,Pet Supplies
ORD00001150,06/09/2021,CUST002785,181.01,Completed,07/09/2021,16/09/2021,Germany,Central,Home & Kitchen
ORD00001151,27/05/2020,CUST004042,75.2,Completed,30/05/2020,02/06/2020,Japan,Central,Office Supplies
ORD00001152,02/07/2024,CUST004922,103.02,Completed,05/07/2024,10/07/2024,Japan,South,Sports
ORD00001153,25/10/2021,CUST001861,160.79,Completed,27/10/2021,02/11/2021,UK,North,Sports
ORD00001154,02/05/2021,CUST004595,16.34,Completed,03/05/2021,06/05/2021,Canada,East,Books
ORD00001155,25/02/2020,CUST004084,56.36,Completed,27/02/2020,03/03/2020,UK,West,Automotive
ORD00001156,07/12/2022,CUST001416,149.96,Completed,11/12/2022,20/12/2022,France,East,Automotive
ORD00001157,22/07/2021,CUST002127,57.42,Completed,27/07/2021,02/08/2021,USA,North,Beauty
ORD00001158,07/04/2025,CUST002362,278.56,Completed,08/04/2025,16/04/2025,USA,East,Books
ORD00001159,19/07/2025,CUST000754,833.81,Completed,22/07/2025,30/07/2025,USA,North,Pet Supplies
ORD00001160,29/07/2024,CUST004064,2402.66,Completed,01/08/2024,10/08/2024,India,East,Beauty
ORD00001161,01/02/2026,CUST004039,282.94,Completed,03/02/2026,10/02/2026,France,South,Pet Supplies
ORD00001162,02/11/2022,CUST003053,132.57,Completed,04/11/2022,08/11/2022,USA,North,Office Supplies
ORD00001163,23/02/2023,CUST003120,48.19,Shipped,27/02/2023,,India,West,Office Supplies
ORD00001164,06/01/2026,CUST003432,89.03,Pending,09/01/2026,,India,South,Office Supplies
ORD00001165,06/10/2025,CUST001628,210.27,Completed,09/10/2025,16/10/2025,Germany,South,Pet Supplies
ORD00001166,19/04/2026,CUST001874,157.89,Completed,22/04/2026,01/05/2026,India,West,Toys
ORD00001167,17/10/2021,CUST003412,372.29,Completed,21/10/2021,30/10/2021,Japan,West,Fashion
ORD00001168,12/05/2023,CUST004241,100.6,Completed,15/05/2023,18/05/2023,India,West,Sports
ORD00001169,02/03/2025,CUST003873,138.61,Completed,05/03/2025,08/03/2025,Canada,North,Beauty
ORD00001170,11/09/2025,CUST004989,154.38,Completed,14/09/2025,23/09/2025,Canada,North,Automotive
ORD00001171,03/11/2026,CUST004595,867.16,Completed,05/11/2026,12/11/2026,Canada,East,Pet Supplies
ORD00001172,16/05/2023,CUST001998,230.91,Returned,20/05/2023,28/05/2023,Canada,East,Beauty
ORD00001173,02/01/2026,CUST000260,284.9,Completed,05/01/2026,12/01/2026,India,South,Pet Supplies
ORD00001174,31/07/2023,CUST000489,120.75,Returned,03/08/2023,06/08/2023,Australia,South,Books
ORD00001175,06/09/2026,CUST001433,615.52,Completed,11/09/2026,21/09/2026,Germany,Central,Books
ORD00001176,07/11/2021,CUST000068,7.85,Completed,08/11/2021,15/11/2021,Germany,West,Automotive
ORD00001177,06/12/2021,CUST004944,419.65,Completed,08/12/2021,18/12/2021,Japan,South,Beauty
ORD00001178,04/01/2025,CUST001862,187.52,Pending,08/01/2025,,UK,South,Electronics
ORD00001179,14/08/2026,CUST002579,182.18,Completed,17/08/2026,25/08/2026,India,North,Pet Supplies
ORD00001180,20/01/2020,CUST001980,47.79,Pending,25/01/2020,,Japan,North,Automotive
ORD00001181,16/09/2020,CUST003455,116.03,Completed,18/09/2020,26/09/2020,Australia,North,Home & Kitchen
