OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal,Category
ORD00004146-03,ORD00004146,PROD00155,5,139.45,0.15,592.66,Office Supplies
ORD00004146-04,ORD00004146,PROD00112,1,155.87,0.05,148.08,Fashion
ORD00004146-05,ORD00004146,PROD00017,1,89.05,0,89.05,Home & Kitchen
ORD00004147-01,ORD00004147,PROD00053,3,79.12,0,237.36,Fashion
ORD00004147-02,ORD00004147,PROD00185,3,97.33,0.05,277.39,Sports
ORD00004147-03,ORD00004147,PROD00074,1,33.46,0.1,30.11,Home & Kitchen
ORD00004148-01,ORD00004148,PROD00279,1,60.94,0.15,51.8,Toys
ORD00004148-02,ORD00004148,PROD00170,5,125.25,0.1,563.62,Office Supplies
ORD00004148-03,ORD00004148,PROD00375,1,55.19,0,55.19,Automotive
ORD00004148-04,ORD00004148,PROD00395,3,85.1,0,255.3,Fashion
ORD00004149-01,ORD00004149,PROD00061,1,169.5,0.15,144.07,Office Supplies
ORD00004149-02,ORD00004149,PROD00426,1,54.68,0,54.68,Office Supplies
ORD00004149-03,ORD00004149,PROD00165,5,148.31,0,741.55,Books
ORD00004149-04,ORD00004149,PROD00139,1,105.56,0,105.56,Toys
ORD00004149-05,ORD00004149,PROD00125,1,369.58,0.15,314.14,Toys
ORD00004150-01,ORD00004150,PROD00152,2,163.67,0.05,310.97,Fashion
ORD00004150-02,ORD00004150,PROD00004,1,318.42,0,318.42,Home & Kitchen
ORD00004150-03,ORD00004150,PROD00420,4,197.84,0,791.36,Books
ORD00004150-04,ORD00004150,PROD00256,1,111.76,0,111.76,Books
ORD00004150-05,ORD00004150,PROD00043,1,47.14,0.05,44.78,Books
ORD00004151-01,ORD00004151,PROD00428,5,280.45,0.05,1332.14,Sports
ORD00004151-02,ORD00004151,PROD00332,3,87.69,0,263.07,Office Supplies
ORD00004151-03,ORD00004151,PROD00402,1,97.21,0.05,92.35,Office Supplies
ORD00004152-01,ORD00004152,PROD00323,3,73.95,0.1,199.66,Home & Kitchen
ORD00004153-01,ORD00004153,PROD00186,3,91.8,0,275.4,Fashion
ORD00004153-02,ORD00004153,PROD00025,1,118.5,0.1,106.65,Automotive
ORD00004154-01,ORD00004154,PROD00266,1,150.04,0.1,135.04,Toys
ORD00004154-02,ORD00004154,PROD00202,1,90.4,0,90.4,Automotive
ORD00004154-03,ORD00004154,PROD00215,5,209.92,0,1049.6,Toys
ORD00004154-04,ORD00004154,PROD00400,1,92.08,0.05,87.48,Pet Supplies
ORD00004155-01,ORD00004155,PROD00040,3,96.87,0.05,276.08,Beauty
ORD00004155-02,ORD00004155,PROD00091,1,148.49,0,148.49,Automotive
ORD00004156-01,ORD00004156,PROD00472,2,151.44,0.05,287.74,Books
ORD00004156-02,ORD00004156,PROD00129,1,248.02,0.05,235.62,Beauty
ORD00004157-01,ORD00004157,PROD00480,3,142,0,426,Sports
ORD00004157-02,ORD00004157,PROD00383,1,225.75,0,225.75,Fashion
ORD00004157-03,ORD00004157,PROD00165,2,148.31,0,296.62,Books
ORD00004157-04,ORD00004157,PROD00048,4,65.78,0,263.12,Fashion
ORD00004157-05,ORD00004157,PROD00419,1,311.19,0,311.19,Toys
ORD00004158-01,ORD00004158,PROD00169,4,46.51,0,186.04,Office Supplies
ORD00004158-02,ORD00004158,PROD00309,1,98.25,0.15,83.51,Automotive
ORD00004159-01,ORD00004159,PROD00210,1,231.24,0.05,219.68,Home & Kitchen
ORD00004159-02,ORD00004159,PROD00306,5,151.94,0,759.7,Home & Kitchen
ORD00004159-03,ORD00004159,PROD00428,2,280.45,0.15,476.76,Sports
ORD00004159-04,ORD00004159,PROD00404,1,107.52,0,107.52,Automotive
ORD00004160-01,ORD00004160,PROD00391,1,103.77,0,103.77,Home & Kitchen
ORD00004160-02,ORD00004160,PROD00456,3,70.37,0.1,190,Beauty
ORD00004160-03,ORD00004160,PROD00179,1,88.69,0,88.69,Beauty
ORD00004161-01,ORD00004161,PROD00236,1,72.24,0,72.24,Automotive
ORD00004161-02,ORD00004161,PROD00129,1,248.02,0.15,210.82,Beauty
ORD00004161-03,ORD00004161,PROD00426,1,54.68,0,54.68,Office Supplies
ORD00004162-01,ORD00004162,PROD00317,4,79.33,0.05,301.45,Toys
ORD00004162-02,ORD00004162,PROD00189,1,180.88,0,180.88,Sports
ORD00004163-01,ORD00004163,PROD00245,4,347.13,0.05,1319.09,Fashion
ORD00004163-02,ORD00004163,PROD00312,1,405.7,0,405.7,Office Supplies
ORD00004163-03,ORD00004163,PROD00329,4,91.03,0,364.12,Sports
ORD00004163-04,ORD00004163,PROD00336,1,243.93,0,243.93,Office Supplies
ORD00004164-01,ORD00004164,PROD00340,1,190.29,0.15,161.75,Sports
ORD00004164-02,ORD00004164,PROD00253,1,53.49,0,53.49,Sports
ORD00004164-03,ORD00004164,PROD00277,1,229.12,0.05,217.66,Pet Supplies
ORD00004164-04,ORD00004164,PROD00189,1,180.88,0,180.88,Sports
ORD00004165-01,ORD00004165,PROD00473,1,394.38,0.1,354.94,Automotive
ORD00004165-02,ORD00004165,PROD00270,5,201.35,0,1006.75,Toys
ORD00004165-03,ORD00004165,PROD00001,5,133.94,0.15,569.25,Home & Kitchen
ORD00004165-04,ORD00004165,PROD00050,5,90.39,0,451.95,Automotive
ORD00004165-05,ORD00004165,PROD00475,1,86.79,0.1,78.11,Office Supplies
ORD00004166-01,ORD00004166,PROD00388,4,148.03,0.05,562.51,Books
ORD00004166-02,ORD00004166,PROD00495,1,75.43,0,75.43,Sports
ORD00004166-03,ORD00004166,PROD00153,1,88.52,0,88.52,Office Supplies
ORD00004167-01,ORD00004167,PROD00134,2,332.26,0.05,631.29,Automotive
ORD00004168-01,ORD00004168,PROD00349,6,116.85,0,701.1,Beauty
ORD00004169-01,ORD00004169,PROD00095,4,45.72,0,182.88,Beauty
ORD00004169-02,ORD00004169,PROD00235,2,58.89,0,117.78,Pet Supplies
ORD00004169-03,ORD00004169,PROD00373,1,136.2,0.05,129.39,Home & Kitchen
ORD00004170-01,ORD00004170,PROD00058,1,77.18,0,77.18,Toys
ORD00004171-01,ORD00004171,PROD00391,3,103.77,0,311.31,Home & Kitchen
ORD00004171-02,ORD00004171,PROD00178,3,88.66,0,265.98,Sports
ORD00004171-03,ORD00004171,PROD00198,1,231.26,0,231.26,Electronics
ORD00004171-04,ORD00004171,PROD00267,1,85.38,0,85.38,Automotive
ORD00004171-05,ORD00004171,PROD00414,1,318.51,0.05,302.58,Pet Supplies
ORD00004172-01,ORD00004172,PROD00146,4,76.21,0,304.84,Pet Supplies
ORD00004172-02,ORD00004172,PROD00436,2,78.14,0,156.28,Fashion
ORD00004172-03,ORD00004172,PROD00183,3,156.35,0,469.05,Electronics
ORD00004172-04,ORD00004172,PROD00416,1,30.71,0.1,27.64,Toys
ORD00004173-01,ORD00004173,PROD00313,3,322,0.15,821.1,Electronics
ORD00004173-02,ORD00004173,PROD00106,2,142.13,0.05,270.05,Home & Kitchen
ORD00004173-03,ORD00004173,PROD00368,1,205.06,0,205.06,Home & Kitchen
ORD00004174-01,ORD00004174,PROD00395,5,85.1,0.05,404.22,Fashion
ORD00004174-02,ORD00004174,PROD00127,1,491.63,0.05,467.05,Books
ORD00004174-03,ORD00004174,PROD00238,1,335.62,0,335.62,Toys
ORD00004175-01,ORD00004175,PROD00402,2,97.21,0,194.42,Office Supplies
ORD00004176-01,ORD00004176,PROD00185,1,97.33,0,97.33,Sports
ORD00004176-02,ORD00004176,PROD00349,1,116.85,0,116.85,Beauty
ORD00004176-03,ORD00004176,PROD00104,5,135.91,0,679.55,Toys
ORD00004176-04,ORD00004176,PROD00287,1,116.93,0.15,99.39,Books
ORD00004177-01,ORD00004177,PROD00135,5,63.31,0.1,284.9,Sports
ORD00004177-02,ORD00004177,PROD00117,1,93.36,0,93.36,Home & Kitchen
ORD00004178-01,ORD00004178,PROD00230,1,57.81,0,57.81,Books
ORD00004179-01,ORD00004179,PROD00006,5,62.13,0.1,279.58,Electronics
ORD00004179-02,ORD00004179,PROD00155,3,139.45,0,418.35,Office Supplies
ORD00004179-03,ORD00004179,PROD00140,3,95.19,0.1,257.01,Books
ORD00004179-04,ORD00004179,PROD00216,4,34.93,0.1,125.75,Office Supplies
ORD00004179-05,ORD00004179,PROD00448,1,271.98,0,271.98,Automotive
ORD00004180-01,ORD00004180,PROD00366,3,105.29,0,315.87,Fashion
ORD00004180-02,ORD00004180,PROD00320,4,32.07,0.1,115.45,Pet Supplies
ORD00004180-03,ORD00004180,PROD00431,1,105.88,0.05,100.59,Sports
ORD00004181-01,ORD00004181,PROD00170,5,125.25,0.15,532.31,Office Supplies
ORD00004181-02,ORD00004181,PROD00234,4,147.13,0.1,529.67,Automotive
ORD00004181-03,ORD00004181,PROD00329,1,91.03,0.15,77.38,Sports
ORD00004182-01,ORD00004182,PROD00294,1,62.33,0.15,52.98,Sports
ORD00004182-02,ORD00004182,PROD00048,1,65.78,0,65.78,Fashion
ORD00004183-01,ORD00004183,PROD00280,2,123.42,0.1,222.16,Home & Kitchen
ORD00004184-01,ORD00004184,PROD00140,2,95.19,0.05,180.86,Books
ORD00004184-02,ORD00004184,PROD00397,5,111.86,0.05,531.33,Electronics
ORD00004184-03,ORD00004184,PROD00150,1,172.48,0.15,146.61,Home & Kitchen
ORD00004185-01,ORD00004185,PROD00161,1,97.28,0.05,92.42,Beauty
ORD00004186-01,ORD00004186,PROD00456,4,70.37,0,281.48,Beauty
ORD00004186-02,ORD00004186,PROD00007,2,109.24,0,218.48,Home & Kitchen
ORD00004187-01,ORD00004187,PROD00157,2,174.22,0.15,296.17,Books
ORD00004188-01,ORD00004188,PROD00330,4,105.47,0.05,400.79,Books
ORD00004188-02,ORD00004188,PROD00374,3,104.52,0,313.56,Home & Kitchen
ORD00004188-03,ORD00004188,PROD00041,4,75.51,0,302.04,Sports
ORD00004188-04,ORD00004188,PROD00414,1,318.51,0,318.51,Pet Supplies
ORD00004189-01,ORD00004189,PROD00345,3,158.98,0,476.94,Beauty
ORD00004189-02,ORD00004189,PROD00407,4,286.46,0.05,1088.55,Electronics
ORD00004189-03,ORD00004189,PROD00263,1,48.88,0.1,43.99,Office Supplies
ORD00004190-01,ORD00004190,PROD00402,5,97.21,0.05,461.75,Office Supplies
ORD00004190-02,ORD00004190,PROD00323,1,73.95,0,73.95,Home & Kitchen
ORD00004191-01,ORD00004191,PROD00487,5,176.36,0.1,793.62,Beauty
ORD00004191-02,ORD00004191,PROD00366,4,105.29,0.1,379.04,Fashion
ORD00004191-03,ORD00004191,PROD00499,4,379.23,0,1516.92,Office Supplies
ORD00004191-04,ORD00004191,PROD00175,1,50.67,0,50.67,Electronics
ORD00004192-01,ORD00004192,PROD00451,3,120.9,0.1,326.43,Office Supplies
ORD00004192-02,ORD00004192,PROD00307,1,112.61,0,112.61,Home & Kitchen
ORD00004192-03,ORD00004192,PROD00052,4,68.43,0.05,260.03,Beauty
ORD00004192-04,ORD00004192,PROD00007,1,109.24,0.05,103.78,Home & Kitchen
ORD00004193-01,ORD00004193,PROD00486,4,99.73,0.1,359.03,Books
ORD00004193-02,ORD00004193,PROD00110,4,61.05,0,244.2,Office Supplies
ORD00004193-03,ORD00004193,PROD00140,4,95.19,0,380.76,Books
ORD00004193-04,ORD00004193,PROD00215,1,209.92,0.05,199.42,Toys
ORD00004194-01,ORD00004194,PROD00295,3,174.91,0,524.73,Automotive
ORD00004194-02,ORD00004194,PROD00297,1,132.05,0,132.05,Pet Supplies
ORD00004195-01,ORD00004195,PROD00271,5,175.66,0,878.3,Office Supplies
ORD00004195-02,ORD00004195,PROD00133,1,73.55,0.05,69.87,Fashion
ORD00004195-03,ORD00004195,PROD00145,3,112.71,0,338.13,Home & Kitchen
ORD00004195-04,ORD00004195,PROD00349,3,116.85,0.15,297.97,Beauty
ORD00004195-05,ORD00004195,PROD00118,1,500.27,0.15,425.23,Fashion
ORD00004196-01,ORD00004196,PROD00206,4,159.06,0.15,540.8,Books
ORD00004196-02,ORD00004196,PROD00003,1,74.64,0.1,67.18,Sports
ORD00004197-01,ORD00004197,PROD00275,2,121.14,0,242.28,Toys
ORD00004197-02,ORD00004197,PROD00418,1,87.55,0.15,74.42,Fashion
ORD00004198-01,ORD00004198,PROD00364,3,91.35,0,274.05,Pet Supplies
ORD00004198-02,ORD00004198,PROD00476,1,74.22,0.05,70.51,Beauty
ORD00004198-03,ORD00004198,PROD00318,5,40.06,0.1,180.27,Office Supplies
ORD00004198-04,ORD00004198,PROD00479,5,118.41,0,592.05,Sports
ORD00004198-05,ORD00004198,PROD00349,1,116.85,0,116.85,Beauty
ORD00004199-01,ORD00004199,PROD00149,1,184.87,0,184.87,Fashion
ORD00004199-02,ORD00004199,PROD00493,5,89.76,0,448.8,Automotive
ORD00004199-03,ORD00004199,PROD00423,5,102.84,0.1,462.78,Beauty
ORD00004199-04,ORD00004199,PROD00076,1,109.99,0.1,98.99,Electronics
ORD00004200-01,ORD00004200,PROD00397,2,111.86,0.1,201.35,Electronics
ORD00004200-02,ORD00004200,PROD00135,1,63.31,0,63.31,Sports
ORD00004201-01,ORD00004201,PROD00255,1,93.58,0.05,88.9,Books
ORD00004202-01,ORD00004202,PROD00278,1,117.93,0.1,106.14,Automotive
ORD00004203-01,ORD00004203,PROD00166,1,89.14,0.15,75.77,Electronics
ORD00004204-01,ORD00004204,PROD00187,1,287.41,0,287.41,Toys
ORD00004204-02,ORD00004204,PROD00215,2,209.92,0,419.84,Toys
ORD00004204-03,ORD00004204,PROD00205,1,99.11,0.1,89.2,Toys
ORD00004204-04,ORD00004204,PROD00479,1,118.41,0.15,100.65,Sports
ORD00004204-05,ORD00004204,PROD00494,1,299.68,0.05,284.7,Pet Supplies
ORD00004205-01,ORD00004205,PROD00215,5,209.92,0.05,997.12,Toys
ORD00004205-02,ORD00004205,PROD00244,1,53.66,0,53.66,Home & Kitchen
ORD00004206-01,ORD00004206,PROD00127,1,491.63,0,491.63,Books
ORD00004206-02,ORD00004206,PROD00170,3,125.25,0,375.75,Office Supplies
ORD00004206-03,ORD00004206,PROD00465,5,314.95,0,1574.75,Pet Supplies
ORD00004206-04,ORD00004206,PROD00491,1,168.79,0,168.79,Fashion
ORD00004207-01,ORD00004207,PROD00187,2,287.41,0,574.82,Toys
ORD00004207-02,ORD00004207,PROD00476,5,74.22,0.1,333.99,Beauty
ORD00004207-03,ORD00004207,PROD00019,3,106.39,0,319.17,Beauty
ORD00004207-04,ORD00004207,PROD00448,3,271.98,0,815.94,Automotive
ORD00004207-05,ORD00004207,PROD00149,1,184.87,0.1,166.38,Fashion
ORD00004208-01,ORD00004208,PROD00064,1,40.75,0.05,38.71,Books
ORD00004208-02,ORD00004208,PROD00050,1,90.39,0,90.39,Automotive
ORD00004209-01,ORD00004209,PROD00489,5,62.69,0.15,266.43,Office Supplies
ORD00004210-01,ORD00004210,PROD00450,3,236.32,0,708.96,Toys
ORD00004210-02,ORD00004210,PROD00404,4,107.52,0,430.08,Automotive
ORD00004210-03,ORD00004210,PROD00118,4,500.27,0.05,1901.03,Fashion
ORD00004210-04,ORD00004210,PROD00122,3,134.83,0,404.49,Toys
ORD00004210-05,ORD00004210,PROD00494,1,299.68,0,299.68,Pet Supplies
ORD00004211-01,ORD00004211,PROD00148,3,119.77,0.15,305.41,Office Supplies
ORD00004211-02,ORD00004211,PROD00296,1,95.32,0.1,85.79,Sports
ORD00004212-01,ORD00004212,PROD00248,3,304.45,0.05,867.68,Office Supplies
ORD00004212-02,ORD00004212,PROD00069,3,48.11,0.1,129.9,Books
ORD00004212-03,ORD00004212,PROD00110,3,61.05,0.15,155.68,Office Supplies
ORD00004212-04,ORD00004212,PROD00458,2,83.41,0.15,141.8,Pet Supplies
ORD00004212-05,ORD00004212,PROD00487,1,176.36,0.1,158.72,Beauty
ORD00004213-01,ORD00004213,PROD00394,1,175.41,0,175.41,Office Supplies
ORD00004213-02,ORD00004213,PROD00255,5,93.58,0.15,397.71,Books
ORD00004213-03,ORD00004213,PROD00370,1,341.17,0.05,324.11,Home & Kitchen
ORD00004214-01,ORD00004214,PROD00368,4,205.06,0.05,779.23,Home & Kitchen
ORD00004214-02,ORD00004214,PROD00210,5,231.24,0,1156.2,Home & Kitchen
ORD00004214-03,ORD00004214,PROD00375,2,55.19,0,110.38,Automotive
ORD00004214-04,ORD00004214,PROD00467,3,28.26,0,84.78,Home & Kitchen
ORD00004214-05,ORD00004214,PROD00210,1,231.24,0,231.24,Home & Kitchen
ORD00004215-01,ORD00004215,PROD00295,3,174.91,0.1,472.26,Automotive
ORD00004215-02,ORD00004215,PROD00029,1,46,0,46,Home & Kitchen
ORD00004215-03,ORD00004215,PROD00140,5,95.19,0.1,428.36,Books
ORD00004215-04,ORD00004215,PROD00074,1,33.46,0.1,30.11,Home & Kitchen
ORD00004216-01,ORD00004216,PROD00017,1,89.05,0.1,80.14,Home & Kitchen
ORD00004217-01,ORD00004217,PROD00047,2,51.33,0.15,87.26,Fashion
ORD00004217-02,ORD00004217,PROD00097,1,106.83,0.15,90.81,Books
ORD00004217-03,ORD00004217,PROD00107,3,193.1,0,579.3,Toys
ORD00004217-04,ORD00004217,PROD00039,1,96.51,0.1,86.86,Office Supplies
ORD00004217-05,ORD00004217,PROD00094,1,131.45,0,131.45,Home & Kitchen
ORD00004218-01,ORD00004218,PROD00409,3,111.46,0,334.38,Books
ORD00004218-02,ORD00004218,PROD00388,1,148.03,0,148.03,Books
ORD00004219-01,ORD00004219,PROD00364,4,91.35,0,365.4,Pet Supplies
ORD00004219-02,ORD00004219,PROD00104,5,135.91,0,679.55,Toys
ORD00004219-03,ORD00004219,PROD00368,3,205.06,0.05,584.42,Home & Kitchen
ORD00004219-04,ORD00004219,PROD00441,1,679.63,0.15,577.69,Home & Kitchen
ORD00004220-01,ORD00004220,PROD00169,4,46.51,0.15,158.13,Office Supplies
ORD00004220-02,ORD00004220,PROD00143,2,495.93,0.15,843.08,Fashion
ORD00004220-03,ORD00004220,PROD00087,1,84.63,0,84.63,Home & Kitchen
ORD00004221-01,ORD00004221,PROD00379,1,133.57,0,133.57,Books
ORD00004221-02,ORD00004221,PROD00408,3,205.51,0.15,524.05,Sports
ORD00004221-03,ORD00004221,PROD00274,5,142.83,0,714.15,Pet Supplies
ORD00004221-04,ORD00004221,PROD00451,1,120.9,0.15,102.77,Office Supplies
ORD00004221-05,ORD00004221,PROD00386,1,158.57,0,158.57,Toys
ORD00004222-01,ORD00004222,PROD00101,1,119.85,0.1,107.86,Toys
ORD00004223-01,ORD00004223,PROD00139,3,105.56,0.05,300.85,Toys
ORD00004223-02,ORD00004223,PROD00265,1,110.81,0,110.81,Sports
ORD00004224-01,ORD00004224,PROD00480,1,142,0.1,127.8,Sports
ORD00004224-02,ORD00004224,PROD00408,4,205.51,0.15,698.73,Sports
ORD00004224-03,ORD00004224,PROD00266,4,150.04,0,600.16,Toys
ORD00004224-04,ORD00004224,PROD00195,1,192.55,0.1,173.3,Books
ORD00004225-01,ORD00004225,PROD00124,5,61.56,0,307.8,Pet Supplies
ORD00004225-02,ORD00004225,PROD00489,3,62.69,0.1,169.26,Office Supplies
ORD00004225-03,ORD00004225,PROD00175,1,50.67,0,50.67,Electronics
ORD00004226-01,ORD00004226,PROD00420,1,197.84,0.1,178.06,Books
ORD00004227-01,ORD00004227,PROD00473,1,394.38,0.15,335.22,Automotive
ORD00004228-01,ORD00004228,PROD00495,4,75.43,0,301.72,Sports
ORD00004228-02,ORD00004228,PROD00479,1,118.41,0.1,106.57,Sports
ORD00004228-03,ORD00004228,PROD00145,3,112.71,0.15,287.41,Home & Kitchen
ORD00004228-04,ORD00004228,PROD00086,1,44.19,0.15,37.56,Office Supplies
ORD00004229-01,ORD00004229,PROD00352,2,51.24,0.1,92.23,Pet Supplies
ORD00004229-02,ORD00004229,PROD00044,1,187.23,0.05,177.87,Sports
ORD00004229-03,ORD00004229,PROD00432,4,310.44,0.1,1117.58,Office Supplies
ORD00004229-04,ORD00004229,PROD00379,4,133.57,0,534.28,Books
ORD00004229-05,ORD00004229,PROD00364,1,91.35,0,91.35,Pet Supplies
ORD00004230-01,ORD00004230,PROD00187,2,287.41,0,574.82,Toys
ORD00004230-02,ORD00004230,PROD00221,3,122.39,0,367.17,Books
ORD00004230-03,ORD00004230,PROD00041,5,75.51,0.05,358.67,Sports
ORD00004230-04,ORD00004230,PROD00202,1,90.4,0,90.4,Automotive
ORD00004231-01,ORD00004231,PROD00419,2,311.19,0.15,529.02,Toys
ORD00004231-02,ORD00004231,PROD00085,1,73.97,0,73.97,Beauty
ORD00004231-03,ORD00004231,PROD00306,1,151.94,0.15,129.15,Home & Kitchen
ORD00004232-01,ORD00004232,PROD00140,4,95.19,0,380.76,Books
ORD00004232-02,ORD00004232,PROD00487,3,176.36,0,529.08,Beauty
ORD00004232-03,ORD00004232,PROD00449,2,78.75,0.05,149.62,Home & Kitchen
ORD00004232-04,ORD00004232,PROD00101,1,119.85,0.15,101.87,Toys
ORD00004233-01,ORD00004233,PROD00139,4,105.56,0.15,358.9,Toys
ORD00004233-02,ORD00004233,PROD00291,1,118.01,0.15,100.31,Beauty
ORD00004234-01,ORD00004234,PROD00221,1,122.39,0,122.39,Books
ORD00004234-02,ORD00004234,PROD00170,1,125.25,0,125.25,Office Supplies
ORD00004235-01,ORD00004235,PROD00064,4,40.75,0,163,Books
ORD00004235-02,ORD00004235,PROD00418,4,87.55,0.1,315.18,Fashion
ORD00004235-03,ORD00004235,PROD00458,2,83.41,0,166.82,Pet Supplies
ORD00004235-04,ORD00004235,PROD00161,1,97.28,0,97.28,Beauty
ORD00004236-01,ORD00004236,PROD00388,3,148.03,0.05,421.89,Books
ORD00004237-01,ORD00004237,PROD00239,3,142.77,0.15,364.06,Fashion
ORD00004237-02,ORD00004237,PROD00065,3,97.49,0.05,277.85,Fashion
ORD00004237-03,ORD00004237,PROD00228,3,58.9,0,176.7,Books
ORD00004237-04,ORD00004237,PROD00426,4,54.68,0,218.72,Office Supplies
ORD00004237-05,ORD00004237,PROD00112,1,155.87,0.1,140.28,Fashion
ORD00004238-01,ORD00004238,PROD00298,1,206.44,0,206.44,Automotive
ORD00004239-01,ORD00004239,PROD00065,1,97.49,0.15,82.87,Fashion
ORD00004239-02,ORD00004239,PROD00136,1,285.15,0.05,270.89,Home & Kitchen
ORD00004240-01,ORD00004240,PROD00076,5,109.99,0.05,522.45,Electronics
ORD00004240-02,ORD00004240,PROD00136,2,285.15,0.05,541.78,Home & Kitchen
ORD00004240-03,ORD00004240,PROD00218,2,299.43,0,598.86,Toys
ORD00004240-04,ORD00004240,PROD00441,5,679.63,0,3398.15,Home & Kitchen
ORD00004240-05,ORD00004240,PROD00257,1,74.35,0.15,63.2,Beauty
ORD00004241-01,ORD00004241,PROD00389,1,50.31,0,50.31,Sports
ORD00004241-02,ORD00004241,PROD00225,1,59.67,0,59.67,Pet Supplies
ORD00004242-01,ORD00004242,PROD00426,1,54.68,0.05,51.95,Office Supplies
ORD00004242-02,ORD00004242,PROD00479,1,118.41,0,118.41,Sports
ORD00004243-01,ORD00004243,PROD00091,4,148.49,0,593.96,Automotive
ORD00004243-02,ORD00004243,PROD00294,1,62.33,0,62.33,Sports
ORD00004244-01,ORD00004244,PROD00059,2,87.55,0,175.1,Automotive
ORD00004245-01,ORD00004245,PROD00297,1,132.05,0.15,112.24,Pet Supplies
ORD00004246-01,ORD00004246,PROD00394,3,175.41,0,526.23,Office Supplies
ORD00004246-02,ORD00004246,PROD00473,1,394.38,0.1,354.94,Automotive
ORD00004247-01,ORD00004247,PROD00287,3,116.93,0.05,333.25,Books
ORD00004247-02,ORD00004247,PROD00283,1,235.33,0.05,223.56,Books
ORD00004247-03,ORD00004247,PROD00340,1,190.29,0.15,161.75,Sports
ORD00004248-01,ORD00004248,PROD00489,1,62.69,0,62.69,Office Supplies
ORD00004248-02,ORD00004248,PROD00118,4,500.27,0.05,1901.03,Fashion
ORD00004248-03,ORD00004248,PROD00287,5,116.93,0.05,555.42,Books
ORD00004248-04,ORD00004248,PROD00158,1,255.8,0.1,230.22,Home & Kitchen
ORD00004249-01,ORD00004249,PROD00370,2,341.17,0,682.34,Home & Kitchen
ORD00004250-01,ORD00004250,PROD00216,2,34.93,0,69.86,Office Supplies
ORD00004250-02,ORD00004250,PROD00388,3,148.03,0,444.09,Books
ORD00004250-03,ORD00004250,PROD00359,1,98.63,0,98.63,Books
ORD00004251-01,ORD00004251,PROD00110,1,61.05,0,61.05,Office Supplies
ORD00004251-02,ORD00004251,PROD00349,3,116.85,0.1,315.5,Beauty
ORD00004251-03,ORD00004251,PROD00229,10,82.63,0,826.3,Home & Kitchen
ORD00004252-01,ORD00004252,PROD00479,2,118.41,0,236.82,Sports
ORD00004252-02,ORD00004252,PROD00386,4,158.57,0,634.28,Toys
ORD00004252-03,ORD00004252,PROD00425,1,54.04,0.05,51.34,Toys
ORD00004253-01,ORD00004253,PROD00426,3,54.68,0,164.04,Office Supplies
ORD00004253-02,ORD00004253,PROD00151,1,46.38,0,46.38,Beauty
ORD00004254-01,ORD00004254,PROD00187,1,287.41,0.15,244.3,Toys
ORD00004254-02,ORD00004254,PROD00095,4,45.72,0,182.88,Beauty
ORD00004254-03,ORD00004254,PROD00240,1,1056.91,0,1056.91,Home & Kitchen
ORD00004254-04,ORD00004254,PROD00229,1,82.63,0.15,70.24,Home & Kitchen
ORD00004255-01,ORD00004255,PROD00340,5,190.29,0.15,808.73,Sports
ORD00004255-02,ORD00004255,PROD00231,4,433.45,0.1,1560.42,Sports
ORD00004255-03,ORD00004255,PROD00263,4,48.88,0,195.52,Office Supplies
ORD00004255-04,ORD00004255,PROD00110,1,61.05,0,61.05,Office Supplies
ORD00004256-01,ORD00004256,PROD00165,2,148.31,0,296.62,Books
ORD00004256-02,ORD00004256,PROD00395,2,85.1,0.05,161.69,Fashion
ORD00004256-03,ORD00004256,PROD00190,1,518.97,0.1,467.07,Beauty
ORD00004256-04,ORD00004256,PROD00228,1,58.9,0,58.9,Books
ORD00004257-01,ORD00004257,PROD00348,2,144.67,0,289.34,Home & Kitchen
ORD00004257-02,ORD00004257,PROD00122,1,134.83,0,134.83,Toys
ORD00004258-01,ORD00004258,PROD00112,1,155.87,0.05,148.08,Fashion
ORD00004259-01,ORD00004259,PROD00476,2,74.22,0,148.44,Beauty
ORD00004259-02,ORD00004259,PROD00395,4,85.1,0.15,289.34,Fashion
ORD00004259-03,ORD00004259,PROD00050,5,90.39,0.15,384.16,Automotive
ORD00004259-04,ORD00004259,PROD00416,1,30.71,0.15,26.1,Toys
ORD00004260-01,ORD00004260,PROD00322,2,73.14,0,146.28,Beauty
ORD00004260-02,ORD00004260,PROD00043,2,47.14,0.15,80.14,Books
ORD00004261-01,ORD00004261,PROD00076,1,109.99,0,109.99,Electronics
ORD00004262-01,ORD00004262,PROD00060,5,224.59,0,1122.95,Office Supplies
